H,R,T
gene-29421,reduce,disease-2005
gene-29421,reduce,gene-04555
gene-29421,reduce,gene-05399
gene-29421,reduce,hpo-12705
gene-29421,regulate,drug-01326
gene-29421,regulate,gene-04555
gene-29421,regulate,gene-05399
gene-29421,serve,gene-02817
gene-29421,serve,hpo-12683
gene-29421,show,hpo-09985
gene-29613,bind,gene-06369
gene-29613,control,gene-05708
gene-29613,expression,gene-05306
gene-29613,regulate,gene-05306
gene-29613,regulate,gene-05708
gene-29613,regulate,hpo-13631
gene-29619,contain,gene-18659
gene-29688,reduce,small_molecule-21261
gene-29717,enhance,hpo-09980
gene-29731,treat,hpo-05254
gene-30389,expression,drug-11137
gene-30389,increase,hpo-07011
gene-30389,regulate,hpo-09986
gene-30389,regulate,hpo-10098
gene-30389,use,small_molecule-11314
gene-31335,cause,hpo-09983
gene-31660,expression,gene-01855
gene-31670,cause,disease-4959
gene-31670,cause,gene-02986
gene-31670,expression,gene-07599
gene-31692,affect,disease-0181
gene-31692,associate,gene-04428
gene-31692,associate,hpo-06472
gene-31692,inhibit,gene-03177
gene-31692,inhibit,gene-05040
gene-31692,marker,gene-03177
gene-31692,marker,gene-04428
gene-31692,marker,gene-06369
gene-31692,reverse,gene-05040
gene-31697,associate,gene-25315
gene-31697,cause,gene-00175
gene-31697,cause,gene-05362
gene-31697,cause,gene-25315
gene-31697,regulate,gene-05362
gene-31697,serve,gene-25315
gene-31699,evalu,hpo-09983
gene-31699,regulate,hpo-09983
gene-31715,inhibit,drug-01326
gene-31715,inhibit,gene-02336
gene-31715,inhibit,gene-04423
gene-31715,inhibit,hpo-04730
gene-31715,inhibit,hpo-12684
gene-31715,inhibit,hpo-13648
gene-31725,transloc,disease-0270
gene-31727,bind,gene-04536
gene-31727,expression,gene-11073
gene-31727,regulate,gene-00175
gene-31727,regulate,gene-04536
gene-31727,regulate,gene-05154
gene-31736,associate,hpo-06463
gene-31751,associate,disease-2005
gene-31751,associate,gene-26850
gene-31764,cause,gene-11095
gene-31764,marker,gene-00733
gene-31772,inhibit,gene-05399
gene-31772,reduce,gene-25315
gene-31773,associate,gene-02637
gene-31773,evalu,hpo-09983
gene-31773,occur,small_molecule-35207
gene-31773,regulate,gene-02637
gene-31776,inhibit,disease-2005
gene-31776,inhibit,gene-04420
gene-31789,associate,hpo-09983
gene-31790,regulate,gene-00486
gene-31825,bind,gene-05399
gene-31825,bind,gene-06293
gene-31825,cause,gene-05399
gene-31825,reduce,gene-05399
gene-31825,reduce,gene-06293
gene-31825,regulate,gene-06293
gene-31856,associate,disease-0272
gene-31856,associate,disease-2005
gene-31856,associate,hpo-06980
gene-31856,cause,hpo-04730
gene-31856,detect,disease-6645
gene-31856,detect,hpo-04730
gene-31856,increase,disease-6645
gene-31856,increase,hpo-04730
gene-31856,inhibit,gene-03472
gene-31856,inhibit,gene-03627
gene-31856,inhibit,gene-04024
gene-31856,inhibit,gene-05958
gene-31856,inhibit,gene-06443
gene-31856,interact,gene-01717
gene-31856,interact,gene-07569
gene-31856,reduce,gene-01717
gene-31856,regulate,gene-07665
gene-31883,serve,disease-6388
gene-32034,affect,gene-02568
gene-32034,regulate,gene-02000
gene-32117,act,disease-2005
gene-32117,inhibit,small_molecule-35496
gene-32117,marker,gene-03411
gene-32117,regulate,gene-03627
gene-32117,regulate,hpo-09983
gene-32137,act,gene-02568
gene-32137,expression,gene-02568
gene-33155,cause,gene-01659
gene-33155,cause,gene-01681
gene-33155,cause,gene-04132
gene-33155,marker,gene-05958
gene-33155,regulate,gene-01681
gene-33155,regulate,gene-04132
gene-33269,expression,disease-0181
gene-33269,expression,gene-11174
gene-33269,inhibit,gene-11172
gene-33272,cause,gene-00175
gene-33272,cause,gene-04536
gene-33272,interact,gene-04536
gene-33272,reduce,gene-04536
gene-33272,reduce,gene-06369
gene-33272,regulate,gene-00175
gene-33272,regulate,gene-04174
gene-33281,cause,gene-04591
gene-33281,cause,hpo-09983
gene-33412,associate,disease-0270
gene-33412,expression,gene-24068
gene-33412,marker,gene-24068
gene-33486,risk,disease-2005
gene-33553,activate,gene-04423
gene-33553,activate,gene-04428
gene-33553,affect,gene-11125
gene-33553,increase,disease-0272
gene-33553,inhibit,disease-0272
gene-33553,observe,hpo-09985
gene-33553,regulate,disease-0272
gene-33553,regulate,disease-2005
gene-33553,regulate,disease-4254
gene-33568,inhibit,gene-11833
gene-33633,expression,gene-11226
gene-33725,activate,gene-05399
gene-33725,associate,gene-07960
gene-33725,associate,small_molecule-15348
gene-33725,cause,gene-16094
gene-33725,cause,hpo-13648
gene-33725,expression,gene-00844
gene-33725,expression,gene-28047
gene-33725,expression,small_molecule-15348
gene-33725,function,small_molecule-15348
gene-33725,increase,gene-05399
gene-33725,inhibit,gene-00249
gene-33725,inhibit,hpo-13340
gene-33725,marker,gene-16094
gene-33725,regulate,gene-16094
gene-33725,regulate,hpo-06488
gene-33725,regulate,hpo-13340
gene-33782,marker,gene-05665
gene-33782,regulate,disease-2005
gene-33782,regulate,gene-04039
gene-33782,regulate,gene-11171
gene-33793,expression,hpo-09985
gene-33793,reduce,disease-2005
gene-33793,show,gene-02608
gene-33873,act,gene-09265
gene-33873,act,hpo-04562
gene-33873,associate,disease-2005
gene-33873,bind,gene-03627
gene-33873,bind,gene-05736
gene-33873,cause,gene-09265
gene-33873,cause,hpo-09985
gene-33873,enhance,gene-01717
gene-33873,expression,disease-2005
gene-33873,expression,gene-01717
gene-33873,expression,gene-09265
gene-33873,function,hpo-04562
gene-33873,inhibit,disease-2005
gene-33873,predict,hpo-04562
gene-33873,regulate,gene-03627
gene-33873,regulate,gene-05736
gene-33873,serve,disease-2005
gene-33903,expression,hpo-09985
gene-33954,cause,drug-10207
gene-33954,found,drug-10207
gene-33954,reduce,drug-10207
gene-33954,reduce,gene-07320
gene-33954,regulate,drug-10207
gene-33954,reverse,disease-0310
gene-33975,cause,hpo-09985
gene-33975,inhibit,small_molecule-35150
gene-33981,found,disease-0271
gene-33981,found,disease-2005
gene-33981,found,hpo-12684
gene-33998,cause,gene-02818
gene-33998,regulate,hpo-13600
gene-34014,affect,gene-03627
gene-34014,reduce,gene-00486
gene-34014,reduce,gene-00752
gene-34014,reduce,gene-00842
gene-34014,reduce,protein-04587
gene-34043,associate,disease-2005
gene-34043,associate,gene-02802
gene-34043,associate,hpo-09983
gene-34043,associate,hpo-13648
gene-34043,expression,disease-2005
gene-34043,increase,gene-05708
gene-34059,predict,gene-01565
gene-34158,encode,hpo-09980
gene-34158,gene,disease-2005
gene-34216,affect,disease-2005
gene-34216,associate,disease-2005
gene-34220,associate,gene-00183
gene-34220,cause,small_molecule-18913
gene-34220,expression,disease-0270
gene-34220,expression,gene-06217
gene-34220,expression,hpo-13040
gene-34220,inhibit,hpo-09983
gene-34220,marker,disease-0270
gene-34220,marker,disease-2005
gene-34220,regulate,gene-04536
gene-34220,regulate,gene-05736
gene-34220,regulate,hpo-13040
gene-34294,marker,gene-01123
gene-34294,regulate,disease-2005
gene-34309,act,gene-04209
gene-34310,associate,gene-24185
gene-34310,show,small_molecule-51654
gene-34311,expression,protein-03016
gene-34350,expression,disease-0272
gene-34350,expression,hpo-03856
gene-34350,expression,hpo-04562
gene-34350,inhibit,disease-2005
gene-34350,inhibit,gene-00485
gene-34350,marker,disease-2005
gene-34350,particip,disease-2005
gene-34607,cause,gene-02939
gene-34607,cause,hpo-09983
gene-34607,regulate,hpo-09983
gene-34643,cause,hpo-09985
gene-34643,serve,hpo-09985
gene-34692,associate,gene-02033
gene-34692,inhibit,disease-2005
gene-34692,marker,disease-2005
gene-34720,act,disease-0271
gene-34720,act,disease-2005
gene-34720,act,hpo-12684
gene-34720,act,hpo-13648
gene-34720,affect,hpo-09985
gene-34720,associate,disease-1250
gene-34720,associate,hpo-04730
gene-34720,associate,hpo-09983
gene-34720,expression,gene-01882
gene-34720,interact,gene-01717
gene-34720,reduce,gene-02997
gene-34730,affect,disease-2005
gene-34754,associate,gene-01565
gene-34754,associate,small_molecule-20518
gene-34754,change,gene-01565
gene-34754,change,gene-03411
gene-34754,detect,gene-11171
gene-34754,exist,hpo-13674
gene-34754,expression,gene-11171
gene-34754,mutate,gene-01565
gene-34754,provid,small_molecule-32906
gene-34809,consist,small_molecule-09449
gene-34809,develop,hpo-12684
gene-34809,observe,hpo-13391
gene-34809,show,hpo-08098
gene-34834,analyz,disease-2005
gene-35041,affect,gene-05627
gene-35041,associate,gene-00016
gene-35041,associate,gene-02655
gene-35041,associate,hpo-09983
gene-35041,demonstr,gene-00807
gene-35041,detect,gene-05661
gene-35041,feature,small_molecule-35283
gene-35041,potenti,gene-01606
gene-35041,regulate,gene-00016
gene-35041,regulate,gene-05627
gene-35045,associate,gene-00757
gene-35045,detect,gene-11171
gene-35045,detect,hpo-06472
gene-35045,increase,gene-00788
gene-35045,show,small_molecule-08932
gene-36106,associate,small_molecule-53533
gene-36169,expression,disease-0310
gene-36169,improve,disease-0310
gene-36169,increase,disease-0310
gene-36169,inhibit,disease-0310
gene-36372,inhibit,disease-0271
gene-36372,regulate,disease-0271
gene-36376,contain,gene-04831
gene-36376,contain,gene-04832
gene-36376,contain,gene-04833
gene-36376,expression,gene-38216
gene-36376,function,hpo-05250
gene-36376,produce,gene-02897
gene-36376,regulate,disease-5195
gene-36440,abolish,gene-24089
gene-36440,affect,gene-24089
gene-36440,increase,gene-24089
gene-36440,reduce,gene-15176
gene-36440,regulate,disease-2005
gene-36440,regulate,gene-24089
gene-36613,interact,gene-06330
gene-36619,affect,gene-03187
gene-36619,cause,gene-03187
gene-36619,inhibit,gene-03187
gene-36619,marker,gene-03187
gene-36619,reduce,small_molecule-02455
gene-36619,regulate,disease-0271
gene-36619,regulate,disease-0272
gene-36619,regulate,hpo-09986
gene-36619,regulate,hpo-10098
gene-36666,associate,gene-05399
gene-36666,interact,gene-05399
gene-36676,associate,gene-06217
gene-36676,expression,disease-0271
gene-36676,increase,gene-06217
gene-36676,reduce,gene-11720
gene-36730,act,gene-03187
gene-36730,act,gene-24959
gene-36730,affect,gene-03187
gene-36730,enhance,gene-24959
gene-36730,expression,gene-03187
gene-36730,inhibit,gene-03187
gene-36730,provid,gene-03187
gene-36769,associate,small_molecule-53533
gene-36773,inhibit,gene-03627
gene-36773,marker,disease-2005
gene-36773,regulate,gene-02113
gene-37313,cause,hpo-09985
gene-37313,maintain,gene-05736
gene-37313,regulate,gene-03862
gene-37313,regulate,gene-05736
gene-37335,inhibit,gene-12665
gene-37572,expression,disease-2005
gene-37958,expression,hpo-13662
gene-37958,increase,hpo-13662
gene-37958,inhibit,gene-07074
gene-37958,inhibit,gene-08162
gene-37958,inhibit,hpo-13662
gene-37958,marker,hpo-13662
gene-37958,regulate,gene-08162
gene-37958,regulate,hpo-13662
gene-37976,affect,gene-06217
gene-37976,associate,gene-02608
gene-37976,cause,disease-1468
gene-37976,develop,disease-1468
gene-37976,function,gene-06217
gene-37976,interact,gene-02608
gene-38007,expression,disease-2005
gene-38007,expression,hpo-13669
gene-38007,response,disease-0270
gene-38007,response,hpo-13669
gene-38125,associate,gene-05850
gene-38125,regulate,gene-01123
gene-38125,regulate,gene-05418
gene-38125,regulate,gene-05736
gene-38125,regulate,gene-05850
gene-38125,regulate,gene-25315
gene-38216,abolish,hpo-10098
gene-38216,reduce,gene-10333
gene-38216,serve,disease-0271
gene-38216,transloc,hpo-10098
gene-38415,cause,gene-01594
gene-38415,cause,hpo-13546
gene-38415,increase,hpo-13546
gene-38415,particip,disease-0271
gene-38415,particip,hpo-04730
gene-38415,regulate,hpo-13546
gene-38598,associate,hpo-09980
gene-38941,associate,hpo-09983
gene-39021,detect,gene-04221
gene-39021,develop,gene-01565
gene-39229,associate,hpo-12684
gene-39229,inhibit,hpo-13071
gene-39333,associate,gene-05850
gene-39333,associate,hpo-09985
gene-39333,expression,gene-05850
gene-39333,marker,gene-05850
gene-39333,regulate,gene-05850
gene-39337,affect,hpo-12683
gene-39337,expression,disease-0270
gene-39337,focus,disease-0270
gene-39337,inhibit,gene-00175
gene-40998,affect,gene-15855
gene-40998,cause,hpo-12407
gene-40998,enhance,hpo-13631
gene-40998,expression,gene-15855
gene-40998,inhibit,gene-15855
gene-40998,marker,hpo-13474
gene-40998,stimul,gene-01002
gene-41414,patholog,gene-05004
gene-43194,inhibit,disease-2005
gene-43194,provid,disease-2005
gene-43194,regulate,disease-2005
gene-43287,cause,disease-2005
gene-43287,cause,hpo-09985
gene-43287,expression,gene-03627
gene-43407,cause,disease-2005
gene-43673,abolish,gene-00175
gene-43673,abolish,gene-04174
gene-43673,act,gene-24048
gene-43673,bind,gene-24048
gene-43673,identifi,disease-0310
gene-43673,increase,gene-04536
gene-43754,cause,gene-05965
gene-43754,cause,gene-07096
gene-43754,develop,hpo-13648
gene-43754,expression,gene-03140
gene-43754,expression,gene-05965
gene-43754,increase,gene-07096
gene-43764,affect,disease-2005
gene-43764,cause,disease-2005
gene-43764,cause,gene-13127
gene-43764,regulate,disease-2005
gene-43764,show,gene-13127
gene-43794,cause,small_molecule-09875
gene-43795,cause,gene-05736
gene-43795,inhibit,gene-00844
gene-43795,inhibit,gene-05736
gene-43795,marker,hpo-00344
gene-43795,marker,hpo-09985
gene-43795,regulate,gene-05736
gene-43795,regulate,hpo-13513
gene-43803,affect,gene-03384
gene-43803,cause,gene-05736
gene-43803,marker,gene-05736
gene-43804,expression,hpo-12684
gene-43804,interact,gene-01660
gene-43804,stimul,gene-02885
gene-43805,act,gene-00857
gene-43805,activate,gene-02584
gene-43805,associate,gene-05296
gene-43805,associate,gene-05736
gene-43805,associate,hpo-06463
gene-43805,bind,gene-00844
gene-43805,bind,gene-09100
gene-43805,cause,disease-0270
gene-43805,cause,disease-2005
gene-43805,cause,gene-05296
gene-43805,cause,small_molecule-09875
gene-43805,confer,gene-06217
gene-43805,confer,hpo-10098
gene-43805,develop,gene-00846
gene-43805,expression,gene-00325
gene-43805,expression,gene-00846
gene-43805,expression,gene-04688
gene-43805,expression,gene-05736
gene-43805,function,hpo-13040
gene-43805,inhibit,disease-2005
gene-43805,inhibit,gene-00842
gene-43805,inhibit,gene-00844
gene-43805,inhibit,hpo-06979
gene-43805,interact,gene-00842
gene-43805,observe,gene-07926
gene-43805,phosphorylation,disease-1468
gene-43805,predict,hpo-06463
gene-43805,predict,hpo-09983
gene-43805,reduce,gene-04024
gene-43805,reduce,small_molecule-08630
gene-43805,regulate,disease-3310
gene-43805,regulate,gene-00842
gene-43805,regulate,gene-00844
gene-43805,regulate,gene-08636
gene-43805,regulate,gene-09100
gene-43805,regulate,gene-09935
gene-43805,regulate,hpo-06463
gene-43805,regulate,hpo-06979
gene-43805,regulate,hpo-12684
gene-43805,stimul,hpo-09983
gene-43805,studi,hpo-12684
gene-43805,treat,hpo-09983
gene-43809,inhibit,gene-00175
gene-43809,inhibit,hpo-09983
gene-43813,reduce,gene-05951
gene-43815,affect,disease-2005
gene-43815,associate,gene-01329
gene-43815,cause,small_molecule-09875
gene-43815,expression,disease-2005
gene-43822,affect,gene-04536
gene-43822,affect,hpo-07169
gene-43822,associate,disease-2005
gene-43822,associate,gene-01890
gene-43822,associate,gene-03014
gene-43822,associate,gene-03015
gene-43822,associate,gene-04536
gene-43822,associate,gene-09598
gene-43822,associate,gene-25315
gene-43822,cause,gene-12283
gene-43822,cause,small_molecule-09875
gene-43822,change,disease-2005
gene-43822,contain,small_molecule-21174
gene-43822,stimul,disease-0272
gene-43822,stimul,gene-00823
gene-43832,increase,gene-08147
gene-43832,increase,gene-10302
gene-43832,protect,gene-10302
hpo-00016,treat,gene-01531
hpo-00022,risk,disease-2005
hpo-00043,associate,gene-05736
hpo-00043,contain,disease-1032
hpo-00043,contain,disease-2005
hpo-00043,contain,hpo-00344
hpo-00043,contain,hpo-13546
hpo-00043,develop,hpo-13662
hpo-00043,occur,small_molecule-19904
hpo-00056,expression,gene-05708
hpo-00106,treat,drug-01011
hpo-00121,cause,hpo-03528
hpo-00121,cause,hpo-03925
hpo-00125,exist,gene-05857
hpo-00125,exist,small_molecule-13681
hpo-00128,treat,gene-01653
hpo-00128,treat,protein-03091
hpo-00134,feature,hpo-00341
hpo-00134,regulate,gene-00206
hpo-00142,affect,disease-0270
hpo-00142,associate,disease-0270
hpo-00142,expression,gene-04678
hpo-00142,inhibit,gene-06217
hpo-00142,regulate,disease-0270
hpo-00142,treat,drug-00551
hpo-00142,treat,hpo-03856
hpo-00142,treat,hpo-13648
hpo-00178,produce,small_molecule-03617
hpo-00236,treat,hpo-04112
hpo-00237,response,gene-01565
hpo-00237,response,hpo-09985
hpo-00272,associate,gene-01668
hpo-00272,associate,hpo-07321
hpo-00272,predict,gene-04133
hpo-00272,predict,small_molecule-10105
hpo-00281,increase,protein-03998
hpo-00281,production,gene-05708
hpo-00281,risk,hpo-10008
hpo-00281,show,small_molecule-19904
hpo-00341,associate,small_molecule-02132
hpo-00342,bind,gene-01681
hpo-00342,cause,drug-02430
hpo-00342,evalu,hpo-09983
hpo-00342,have,hpo-09117
hpo-00342,treat,gene-05736
hpo-00343,activate,gene-00705
hpo-00343,analyz,gene-35045
hpo-00343,regulate,gene-07750
hpo-00343,show,gene-01343
hpo-00343,show,gene-07750
hpo-00344,associate,disease-0969
hpo-00344,bind,gene-00790
hpo-00344,contain,gene-03855
hpo-00344,expression,gene-03009
hpo-00344,show,gene-00119
hpo-00344,show,small_molecule-16340
hpo-00347,marker,gene-01696
hpo-00347,reduce,gene-02349
hpo-00347,regulate,gene-03820
hpo-00348,associate,gene-05865
hpo-00348,cause,gene-03507
hpo-00348,cause,gene-07774
hpo-00348,cause,gene-09195
hpo-00348,develop,gene-03507
hpo-00348,develop,gene-09195
hpo-00348,expression,gene-00705
hpo-00348,expression,gene-00706
hpo-00348,expression,gene-03507
hpo-00348,expression,gene-07774
hpo-00348,expression,gene-08370
hpo-00348,expression,gene-14107
hpo-00348,increase,drug-01188
hpo-00348,marker,gene-04577
hpo-00348,marker,gene-06956
hpo-00348,mutate,gene-05865
hpo-00350,activate,drug-00974
hpo-00350,activate,small_molecule-14125
hpo-00350,associate,gene-15762
hpo-00350,associate,gene-20698
hpo-00350,associate,small_molecule-21348
hpo-00350,cause,drug-01246
hpo-00350,cause,gene-20067
hpo-00350,develop,hpo-00272
hpo-00350,encode,gene-07320
hpo-00350,encode,gene-07774
hpo-00350,encode,gene-16158
hpo-00350,expression,gene-00485
hpo-00350,expression,gene-01643
hpo-00350,expression,gene-02616
hpo-00350,expression,gene-03507
hpo-00350,expression,gene-23998
hpo-00350,feature,gene-00487
hpo-00350,feature,gene-04133
hpo-00350,generate,small_molecule-06845
hpo-00350,marker,protein-10297
hpo-00350,occur,hpo-13042
hpo-00350,regulate,gene-24198
hpo-00350,risk,disease-2005
hpo-00350,treat,gene-04133
hpo-00350,treat,small_molecule-02463
hpo-00350,treat,small_molecule-14129
hpo-00351,treat,small_molecule-01013
hpo-00352,cause,drug-00742
hpo-00352,consist,gene-05736
hpo-00352,control,gene-15817
hpo-00352,treat,drug-00742
hpo-00355,affect,gene-00711
hpo-00355,associate,hpo-13631
hpo-00355,associate,small_molecule-07600
hpo-00355,expression,gene-24170
hpo-00355,identifi,gene-05306
hpo-00355,increase,gene-00850
hpo-00355,treat,drug-08188
hpo-00356,associate,gene-03094
hpo-00356,detect,gene-00020
hpo-00356,mutate,gene-05736
hpo-00356,show,drug-00607
hpo-00356,show,gene-05653
hpo-00359,change,gene-12844
hpo-00362,expression,gene-06330
hpo-00363,expression,gene-01565
hpo-00363,found,gene-01565
hpo-00363,found,gene-01660
hpo-00363,mutate,hpo-09985
hpo-00365,associate,drug-00984
hpo-00365,associate,gene-09057
hpo-00365,cause,disease-2005
hpo-00365,cause,gene-00199
hpo-00365,change,gene-05736
hpo-00365,develop,hpo-07326
hpo-00365,develop,hpo-09983
hpo-00365,develop,small_molecule-39006
hpo-00365,expression,gene-00476
hpo-00365,generate,small_molecule-02910
hpo-00365,increase,drug-01246
hpo-00365,mutate,gene-01438
hpo-00365,occur,hpo-06488
hpo-00365,regulate,gene-01074
hpo-00365,show,gene-01343
hpo-00365,show,hpo-00374
hpo-00366,associate,disease-2794
hpo-00366,associate,hpo-00374
hpo-00366,disrupt,hpo-09958
hpo-00366,expression,gene-00486
hpo-00366,generate,gene-04268
hpo-00366,occur,hpo-13545
hpo-00367,affect,hpo-09934
hpo-00367,associate,gene-00920
hpo-00367,associate,gene-03627
hpo-00367,develop,gene-09545
hpo-00367,expression,gene-00753
hpo-00367,expression,gene-00790
hpo-00367,mutate,gene-01717
hpo-00367,mutate,gene-06011
hpo-00367,treat,drug-00071
hpo-00369,cause,hpo-13648
hpo-00369,show,gene-02979
hpo-00369,show,hpo-13130
hpo-00370,associate,gene-00578
hpo-00370,associate,gene-03771
hpo-00370,change,gene-00199
hpo-00370,develop,gene-00752
hpo-00370,differenti,drug-13618
hpo-00370,differenti,hpo-09998
hpo-00370,expression,hpo-09983
hpo-00370,improve,drug-08277
hpo-00370,require,gene-05399
hpo-00370,show,hpo-13610
hpo-00370,stimul,drug-00957
hpo-00370,treat,drug-00071
hpo-00370,treat,drug-00760
hpo-00370,treat,small_molecule-19216
hpo-00371,associate,disease-2005
hpo-00371,differenti,disease-2005
hpo-00371,risk,disease-2005
hpo-00371,risk,hpo-13040
hpo-00371,show,gene-02721
hpo-00374,occur,hpo-00367
hpo-00375,associate,disease-2005
hpo-00375,associate,drug-00932
hpo-00375,cause,disease-2005
hpo-00375,cause,gene-05958
hpo-00375,identifi,small_molecule-01879
hpo-00375,marker,drug-00105
hpo-00375,patholog,hpo-09985
hpo-00375,predict,disease-2005
hpo-00375,predict,drug-07903
hpo-00375,reduce,gene-02917
hpo-00375,show,gene-05708
hpo-00375,treat,drug-00179
hpo-00375,treat,small_molecule-09639
hpo-00376,develop,hpo-00272
hpo-00376,develop,hpo-00350
hpo-00409,expression,gene-04428
hpo-00409,expression,gene-05083
hpo-00465,associate,hpo-09942
hpo-00465,cause,hpo-09942
hpo-00465,production,gene-05708
hpo-00477,bind,gene-26470
hpo-00491,cause,disease-2005
hpo-00491,control,disease-2005
hpo-00491,feature,hpo-00342
hpo-00491,feature,hpo-12684
hpo-00491,identifi,hpo-04535
hpo-00579,show,hpo-03488
hpo-00684,show,small_molecule-06848
hpo-00718,associate,hpo-12683
hpo-01380,expression,gene-11125
hpo-01381,exist,hpo-01049
hpo-01888,activate,gene-01565
hpo-01888,affect,disease-0271
hpo-01888,affect,drug-00308
hpo-01888,associate,hpo-09639
hpo-01888,develop,disease-2005
hpo-01888,expression,gene-00853
hpo-01888,expression,gene-01565
hpo-01888,feature,disease-2005
hpo-01888,found,disease-2005
hpo-01888,found,hpo-12675
hpo-01888,gene,gene-06217
hpo-02459,develop,hpo-13040
hpo-02534,develop,hpo-13034
hpo-02556,activate,protein-04960
hpo-02556,activate,small_molecule-23042
hpo-02556,associate,small_molecule-23042
hpo-02556,cause,hpo-09983
hpo-02556,evalu,protein-04960
hpo-02561,observe,small_molecule-04186
hpo-02571,cause,gene-02706
hpo-02571,particip,gene-06217
hpo-02676,enhance,drug-00901
hpo-02683,maintain,disease-0271
hpo-02723,associate,hpo-12684
hpo-02723,associate,hpo-13074
hpo-02723,develop,hpo-12952
hpo-02723,increase,protein-03556
hpo-02921,cause,gene-07029
hpo-03076,associate,protein-06928
hpo-03127,interact,gene-05763
hpo-03165,associate,disease-6645
hpo-03165,associate,gene-02127
hpo-03186,occur,hpo-06796
hpo-03214,activate,gene-02028
hpo-03214,activate,gene-02697
hpo-03214,affect,disease-2005
hpo-03214,affect,gene-02518
hpo-03214,affect,hpo-13130
hpo-03214,associate,hpo-12542
hpo-03214,bind,gene-02804
hpo-03214,cause,gene-02518
hpo-03214,cause,hpo-13648
hpo-03214,enhance,gene-05767
hpo-03214,expression,gene-00175
hpo-03214,expression,gene-02518
hpo-03214,expression,gene-04423
hpo-03214,expression,gene-06567
hpo-03214,occur,hpo-03186
hpo-03214,occur,hpo-06796
hpo-03214,occur,hpo-12857
hpo-03214,occur,hpo-13474
hpo-03214,patholog,hpo-13474
hpo-03214,treat,disease-2005
hpo-03214,treat,drug-00296
hpo-03214,treat,gene-02518
hpo-03214,treat,gene-02804
hpo-03218,enhance,disease-2005
hpo-03219,affect,gene-05681
hpo-03219,inhibit,gene-03770
hpo-03234,affect,gene-16465
hpo-03234,associate,disease-4254
hpo-03234,cause,hpo-13282
hpo-03234,increase,hpo-12490
hpo-03234,increase,small_molecule-07244
hpo-03234,reduce,hpo-12671
hpo-03234,response,small_molecule-07244
hpo-03239,cause,small_molecule-15434
hpo-03244,affect,gene-02887
hpo-03244,affect,hpo-06474
hpo-03244,associate,disease-2005
hpo-03244,cause,drug-10882
hpo-03244,cause,gene-02058
hpo-03244,cause,hpo-07331
hpo-03244,cause,hpo-10172
hpo-03244,cause,hpo-13334
hpo-03244,cause,hpo-13610
hpo-03244,cause,protein-06928
hpo-03244,cause,small_molecule-02641
hpo-03244,cause,small_molecule-04973
hpo-03244,cause,small_molecule-57106
hpo-03244,detect,disease-4436
hpo-03244,enhance,hpo-12857
hpo-03244,increase,small_molecule-02641
hpo-03244,inhibit,gene-04537
hpo-03244,inhibit,gene-05399
hpo-03244,inhibit,small_molecule-55546
hpo-03244,reduce,gene-05399
hpo-03244,risk,disease-2005
hpo-03244,show,small_molecule-41180
hpo-03244,signal,gene-02875
hpo-03244,signal,gene-05708
hpo-03244,treat,small_molecule-05736
hpo-03404,cause,disease-5124
hpo-03420,show,hpo-13612
hpo-03549,cause,hpo-03634
hpo-03549,cause,hpo-10098
hpo-03549,develop,hpo-03925
hpo-03634,regulate,small_molecule-08106
hpo-03634,regulate,small_molecule-11220
hpo-03697,cause,hpo-03925
hpo-03697,show,hpo-12779
hpo-03856,differenti,hpo-13669
hpo-03856,expression,gene-43805
hpo-03856,regulate,gene-00485
hpo-03856,regulate,gene-00850
hpo-03872,cause,gene-00476
hpo-03872,cause,gene-00850
hpo-03872,cause,gene-05736
hpo-03872,inhibit,disease-2005
hpo-03872,inhibit,gene-09720
hpo-03872,interact,gene-03015
hpo-03872,prevent,disease-2005
hpo-03872,reduce,gene-00486
hpo-03872,reduce,gene-09720
hpo-03891,reduce,drug-00518
hpo-03925,cause,hpo-04112
hpo-03925,increase,small_molecule-06894
hpo-03925,predict,hpo-13303
hpo-03925,treat,gene-02173
hpo-03957,associate,hpo-13042
hpo-04112,associate,gene-00342
hpo-04141,act,hpo-13648
hpo-04141,associate,gene-03497
hpo-04141,associate,gene-05708
hpo-04141,associate,gene-05958
hpo-04141,cause,gene-00486
hpo-04141,cause,gene-05708
hpo-04141,change,protein-02993
hpo-04141,demonstr,hpo-13600
hpo-04141,expression,gene-03472
hpo-04182,activate,gene-05397
hpo-04283,affect,hpo-09983
hpo-04283,expression,hpo-13647
hpo-04283,reverse,small_molecule-12498
hpo-04283,show,hpo-04305
hpo-04287,affect,hpo-12544
hpo-04287,affect,hpo-13484
hpo-04290,evalu,gene-01565
hpo-04290,increase,small_molecule-38857
hpo-04290,treat,drug-00308
hpo-04290,treat,drug-00518
hpo-04290,treat,small_molecule-40640
hpo-04305,provid,hpo-12713
hpo-04319,analyz,gene-05736
hpo-04319,show,gene-16094
hpo-04345,expression,small_molecule-12067
hpo-04363,contain,gene-06603
hpo-04371,depend,gene-06802
hpo-04386,develop,hpo-04370
hpo-04443,develop,disease-2160
hpo-04443,develop,hpo-12635
hpo-04478,associate,small_molecule-16742
hpo-04478,cause,hpo-12671
hpo-04478,change,gene-04789
hpo-04478,demonstr,gene-00853
hpo-04478,demonstr,gene-04789
hpo-04478,mutate,gene-11125
hpo-04514,show,hpo-13163
hpo-04523,associate,hpo-04730
hpo-04523,detect,disease-6645
