H,R,T
phenotype-13647,treat,small_molecule-00413
phenotype-13647,treat,small_molecule-11333
phenotype-13648,detect,phenotype-06497
phenotype-13648,detect,phenotype-13498
phenotype-13650,associate,gene-05815
phenotype-13650,associate,phenotype-13042
phenotype-13650,cause,disease-1709
phenotype-13650,cause,disease-6482
phenotype-13669,have,gene-20707
phenotype-13674,have,gene-20707
protein-00332,increase,gene-12782
protein-00976,improve,phenotype-12857
protein-00976,treat,phenotype-13528
protein-00999,associate,gene-20410
protein-01042,increase,phenotype-13407
protein-01042,reduce,phenotype-13407
protein-01120,affect,phenotype-06796
protein-01120,cause,phenotype-10098
protein-01120,detect,phenotype-12470
protein-01120,function,phenotype-03925
protein-01120,function,phenotype-13303
protein-01120,improve,phenotype-13004
protein-01120,increase,phenotype-03925
protein-01120,increase,small_molecule-09290
protein-01120,prevent,phenotype-04363
protein-01120,reduce,phenotype-05253
protein-01120,reduce,phenotype-06796
protein-01120,regulate,phenotype-00016
protein-01120,regulate,phenotype-03925
protein-01120,treat,phenotype-03925
protein-01120,use,phenotype-03925
protein-01126,associate,gene-13119
protein-01126,associate,small_molecule-02847
protein-01126,observe,phenotype-08237
protein-01249,associate,phenotype-13303
protein-01249,cause,gene-11942
protein-01249,cause,phenotype-03528
protein-01249,cause,small_molecule-35504
protein-01249,change,phenotype-12855
protein-01249,increase,gene-13915
protein-01249,observe,phenotype-03925
protein-01249,reduce,phenotype-10098
protein-01249,regulate,phenotype-03925
protein-01249,risk,phenotype-03528
protein-01249,risk,phenotype-12857
protein-01250,inhibit,small_molecule-10699
protein-01250,reverse,phenotype-03925
protein-01253,associate,disease-0839
protein-01253,bind,gene-07944
protein-01253,bind,protein-15832
protein-01253,cause,disease-0286
protein-01253,cause,gene-04677
protein-01253,cause,phenotype-12824
protein-01253,develop,phenotype-13303
protein-01253,function,phenotype-03925
protein-01253,inhibit,phenotype-03925
protein-01253,prevent,phenotype-03925
protein-01253,prevent,phenotype-12857
protein-01253,treat,phenotype-13006
protein-01405,affect,phenotype-03925
protein-01405,affect,phenotype-04112
protein-01405,affect,phenotype-12855
protein-01405,patholog,phenotype-03925
protein-01424,develop,phenotype-12857
protein-01425,increase,phenotype-03925
protein-01425,increase,phenotype-12857
protein-01435,regulate,phenotype-05246
protein-01435,regulate,phenotype-13647
protein-01458,increase,phenotype-03925
protein-01858,reduce,phenotype-03925
protein-01885,determin,phenotype-03925
protein-01885,develop,phenotype-03925
protein-01885,regulate,phenotype-03528
protein-02053,regulate,disease-0484
protein-02053,regulate,disease-4258
protein-02053,regulate,drug-08521
protein-02186,activate,phenotype-03646
protein-02186,affect,phenotype-00269
protein-02186,affect,phenotype-03925
protein-02186,associate,phenotype-12945
protein-02186,cause,gene-03770
protein-02186,cause,phenotype-03925
protein-02186,cause,small_molecule-53521
protein-02186,develop,phenotype-03861
protein-02186,expression,phenotype-03925
protein-02186,expression,phenotype-13301
protein-02186,focus,gene-01368
protein-02186,focus,phenotype-04112
protein-02186,generate,gene-05708
protein-02186,increase,phenotype-12857
protein-02186,reduce,gene-05706
protein-02186,reduce,small_molecule-11583
protein-02186,stimul,gene-17132
protein-02188,increase,phenotype-12817
protein-02188,predict,phenotype-03925
protein-02188,predict,phenotype-13303
protein-02267,regulate,small_molecule-08750
protein-02374,associate,phenotype-12857
protein-02374,associate,phenotype-13303
protein-02456,cause,phenotype-03706
protein-02456,cause,phenotype-12401
protein-02456,cause,phenotype-13129
protein-02472,regulate,gene-01187
protein-02686,treat,phenotype-03925
protein-02688,marker,phenotype-10098
protein-02740,cause,phenotype-03632
protein-02740,detect,phenotype-03632
protein-02740,mutate,disease-0285
protein-02744,cause,phenotype-00016
protein-02744,have,phenotype-03634
protein-02744,reduce,phenotype-03925
protein-02744,regulate,phenotype-03925
protein-02744,reverse,gene-03210
protein-02788,response,phenotype-12952
protein-02788,response,phenotype-13290
protein-02788,response,phenotype-13468
protein-02792,activate,gene-15104
protein-02792,activate,phenotype-03925
protein-02792,activate,phenotype-12857
protein-02792,increase,phenotype-05246
protein-02792,increase,small_molecule-35153
protein-02792,initi,phenotype-03925
protein-02792,reduce,gene-07270
protein-02792,reduce,gene-10292
protein-02797,marker,gene-28114
protein-02800,regulate,gene-05399
protein-02842,expression,gene-00779
protein-03021,associate,phenotype-13528
protein-03065,regulate,disease-4258
protein-03225,maintain,disease-0411
protein-03225,reduce,phenotype-03632
protein-03293,reduce,phenotype-13631
protein-03293,regulate,gene-00476
protein-03293,regulate,gene-03770
protein-03720,affect,small_molecule-36530
protein-03732,act,gene-05413
protein-03755,abolish,phenotype-13631
protein-03755,cause,protein-11002
protein-03755,improve,phenotype-12857
protein-03767,cause,phenotype-03925
protein-03767,cause,phenotype-12857
protein-03767,expression,phenotype-08875
protein-03768,interact,gene-00811
protein-03911,require,phenotype-03025
protein-04208,associate,disease-5386
protein-04443,cause,small_molecule-11333
protein-04481,associate,small_molecule-02847
protein-04481,associate,small_molecule-08245
protein-04481,bind,phenotype-10098
protein-04481,particip,small_molecule-08245
protein-04481,reduce,gene-00410
protein-04513,regulate,phenotype-00016
protein-04706,disrupt,phenotype-03925
protein-04888,associate,small_molecule-25190
protein-04888,cause,phenotype-08301
protein-04888,cause,phenotype-08335
protein-04888,cause,phenotype-12641
protein-04888,determin,disease-3409
protein-04888,enhance,gene-04536
protein-04888,identifi,disease-3797
protein-04888,prevent,phenotype-03630
protein-04888,treat,gene-03304
protein-05257,cause,gene-06861
protein-05418,reduce,phenotype-03634
protein-05418,treat,phenotype-03925
protein-05429,exist,small_molecule-15375
protein-05429,increase,gene-03245
protein-05429,regulate,gene-03245
protein-05434,cause,phenotype-03634
protein-05434,interact,gene-01828
protein-05434,phosphorylation,gene-07818
protein-05438,develop,phenotype-03528
protein-05438,marker,gene-01207
protein-05554,affect,gene-03816
protein-05936,regulate,phenotype-13631
protein-05996,reduce,phenotype-13514
protein-06028,bind,gene-08347
protein-06031,associate,phenotype-03897
protein-06140,affect,phenotype-03925
protein-06212,regulate,gene-00559
protein-06212,regulate,gene-20020
protein-06426,marker,phenotype-03925
protein-06527,expression,protein-02186
protein-06527,regulate,phenotype-03925
protein-06546,cause,drug-04641
protein-06546,cause,phenotype-00016
protein-06546,expression,gene-01163
protein-06546,expression,gene-02115
protein-06546,increase,gene-05399
protein-06546,increase,gene-15856
protein-06614,reduce,phenotype-06802
protein-06901,regulate,phenotype-12857
protein-06938,associate,phenotype-03925
protein-07093,associate,drug-00057
protein-07093,associate,phenotype-03234
protein-07207,reduce,phenotype-04141
protein-07207,reduce,phenotype-12857
protein-07207,show,phenotype-13631
protein-07208,detect,phenotype-03925
protein-07208,prevent,gene-11347
protein-07208,protect,phenotype-06791
protein-07208,regulate,gene-02455
protein-07208,regulate,phenotype-12857
protein-07248,affect,phenotype-12857
protein-07248,cause,phenotype-04383
protein-07248,increase,phenotype-04112
protein-07248,prevent,phenotype-03925
protein-07248,reduce,phenotype-12834
protein-07248,studi,phenotype-04112
protein-07266,expression,phenotype-03925
protein-07266,particip,gene-02509
protein-07424,abolish,gene-07573
protein-07424,expression,gene-15838
protein-07436,act,gene-05195
protein-07436,act,protein-07424
protein-07436,associate,phenotype-03925
protein-07436,associate,small_molecule-47205
protein-07436,expression,protein-02106
protein-07436,interact,gene-04314
protein-07437,protect,phenotype-10098
protein-07439,regulate,phenotype-12834
protein-08067,act,disease-0839
protein-08067,act,gene-05168
protein-08067,act,phenotype-04151
protein-08067,act,phenotype-12834
protein-08067,affect,phenotype-03925
protein-08067,affect,phenotype-12941
protein-08067,affect,phenotype-13309
protein-08067,depend,gene-05168
protein-08135,interact,gene-01882
protein-08135,interact,gene-05949
protein-08291,cause,gene-00560
protein-08291,cause,gene-03770
protein-08291,expression,gene-03472
protein-08291,expression,gene-04428
protein-08291,stimul,drug-13065
protein-08291,stimul,gene-01882
protein-08331,affect,gene-27665
protein-08331,associate,phenotype-03925
protein-08331,associate,phenotype-12857
protein-08331,cause,phenotype-03634
protein-08443,cause,phenotype-03925
protein-08443,reduce,gene-27010
protein-08755,activate,gene-01163
protein-08755,associate,gene-01749
protein-08755,associate,gene-02977
protein-08755,associate,gene-04423
protein-08755,cause,gene-01163
protein-08755,cause,gene-04428
protein-08755,cause,phenotype-03925
protein-08755,demonstr,gene-01135
protein-08755,increase,phenotype-03925
protein-08755,inhibit,disease-0159
protein-08755,inhibit,disease-5399
protein-08755,phosphorylation,gene-02977
protein-08755,reduce,gene-02804
protein-08755,regulate,gene-01163
protein-08755,stimul,gene-05197
protein-08823,act,gene-05797
protein-08823,confer,phenotype-06761
protein-08823,reduce,phenotype-06761
protein-08823,treat,phenotype-06761
protein-08853,regulate,phenotype-03925
protein-09037,regulate,disease-0484
protein-09037,regulate,disease-4258
protein-09037,regulate,drug-08521
protein-09037,regulate,phenotype-05246
protein-09188,cause,phenotype-03528
protein-09188,cause,phenotype-03634
protein-09188,increase,phenotype-03925
protein-09188,increase,phenotype-04198
protein-09188,stimul,gene-00175
protein-09188,stimul,gene-04427
protein-09188,stimul,gene-05399
protein-09298,cause,phenotype-04112
protein-09886,inhibit,gene-01163
protein-10018,affect,phenotype-12857
protein-10018,associate,gene-01565
protein-10018,cause,phenotype-12407
protein-10018,phosphorylation,gene-00175
protein-10018,phosphorylation,phenotype-03528
protein-10023,associate,phenotype-03897
protein-10023,associate,phenotype-13346
protein-10023,change,phenotype-03925
protein-10023,detect,gene-00688
protein-10023,improve,phenotype-03925
protein-10023,observe,small_molecule-01245
protein-10023,particip,gene-02889
protein-10023,protect,phenotype-06802
protein-10023,reduce,phenotype-03858
protein-10023,reduce,phenotype-03925
protein-10023,regulate,drug-04111
protein-10023,treat,phenotype-03420
protein-10023,treat,phenotype-03925
protein-10144,activate,gene-03015
protein-10144,activate,gene-03195
protein-10144,activate,small_molecule-17713
protein-10144,affect,gene-03195
protein-10144,affect,phenotype-13303
protein-10144,bind,gene-15631
protein-10144,cause,gene-02889
protein-10144,cause,gene-05708
protein-10144,expression,phenotype-03925
protein-10144,particip,phenotype-03549
protein-10144,particip,phenotype-03925
protein-10144,regulate,phenotype-03925
protein-10378,found,gene-05353
protein-10378,prevent,gene-08045
protein-10378,regulate,gene-10440
protein-10378,show,gene-10440
protein-10378,show,protein-02033
protein-10631,increase,gene-08025
protein-10775,encode,gene-03466
protein-10775,inhibit,phenotype-03925
protein-10775,inhibit,phenotype-13303
protein-10780,marker,phenotype-05245
protein-10780,marker,phenotype-12857
protein-10973,cause,phenotype-03925
protein-10973,cause,phenotype-12825
protein-10973,identifi,gene-08277
protein-10999,occur,phenotype-03925
protein-11001,affect,phenotype-03925
protein-11001,affect,phenotype-13006
protein-11001,reduce,phenotype-03925
protein-11164,change,phenotype-03925
protein-11771,associate,phenotype-13514
protein-11778,expression,phenotype-13514
protein-11778,observe,phenotype-13514
protein-11778,reduce,gene-00209
protein-11778,reduce,gene-02748
protein-12151,affect,drug-12067
protein-12151,affect,gene-01749
protein-12151,cause,gene-04555
protein-12151,cause,phenotype-03925
protein-12151,reduce,phenotype-03925
protein-12235,affect,phenotype-03925
protein-12235,associate,phenotype-03528
protein-12542,activate,gene-05661
protein-12542,change,gene-04221
protein-12697,interact,phenotype-09475
protein-12697,interact,protein-12698
protein-12698,interact,phenotype-09475
protein-12882,associate,phenotype-03925
protein-12882,associate,small_molecule-02847
protein-12882,cause,disease-5103
protein-12882,cause,small_molecule-02847
protein-12882,identifi,phenotype-03632
protein-12882,identifi,phenotype-03925
protein-12882,patholog,small_molecule-02847
protein-13162,marker,phenotype-03925
protein-13810,cause,gene-04962
protein-13810,expression,phenotype-03925
protein-13810,expression,small_molecule-11291
protein-14040,activate,phenotype-13265
protein-14040,affect,phenotype-03925
protein-14040,affect,phenotype-12945
protein-14040,associate,phenotype-03925
protein-14040,cause,gene-16950
protein-14040,cause,phenotype-03631
protein-14040,control,phenotype-03925
protein-14040,demonstr,phenotype-03630
protein-14040,marker,gene-05719
protein-14040,marker,protein-02740
protein-14040,observe,phenotype-03925
protein-14040,regulate,phenotype-03632
protein-14040,regulate,phenotype-12832
protein-15297,regulate,phenotype-03634
protein-15709,marker,phenotype-10098
protein-15710,increase,phenotype-03528
protein-15710,increase,small_molecule-09290
protein-15981,expression,phenotype-13647
protein-16317,affect,phenotype-13303
protein-16317,function,phenotype-13301
protein-16442,affect,phenotype-07870
protein-16442,affect,phenotype-09081
protein-16442,change,phenotype-09081
protein-16442,detect,phenotype-09081
protein-16442,regulate,phenotype-13104
protein-16827,cause,phenotype-03925
protein-17136,expression,small_molecule-08566
protein-17319,treat,phenotype-13035
protein-17690,regulate,gene-01726
protein-18246,reduce,gene-11125
protein-18246,reduce,phenotype-10098
protein-18317,regulate,gene-05736
protein-18555,interact,small_molecule-03020
protein-18642,cause,gene-00166
protein-18647,cause,phenotype-03632
protein-18647,cause,phenotype-03925
protein-18647,cause,phenotype-08875
protein-18647,cause,small_molecule-02847
protein-18647,contain,phenotype-08343
protein-18647,contain,phenotype-10187
protein-18647,develop,phenotype-03630
protein-18647,found,phenotype-03632
protein-18647,generate,phenotype-03632
protein-18647,improve,phenotype-03925
protein-18647,mutate,small_molecule-02847
protein-18658,cause,phenotype-03925
protein-18658,reduce,phenotype-12857
protein-18736,cause,gene-33986
protein-18736,expression,gene-00545
protein-18750,regulate,gene-03627
protein-18751,act,gene-08552
protein-18751,cause,phenotype-03630
protein-18930,activate,protein-02186
protein-18930,associate,gene-06953
protein-18930,associate,phenotype-03925
protein-18930,cause,gene-00622
protein-18930,cause,small_molecule-02847
protein-18930,inhibit,gene-11110
protein-18930,reduce,gene-11110
protein-18930,regulate,phenotype-13128
protein-19412,cause,phenotype-10187
protein-19582,affect,phenotype-13303
protein-19582,affect,protein-01253
protein-19582,associate,phenotype-12817
protein-19582,cause,phenotype-00016
protein-19582,maintain,gene-03922
protein-20313,increase,drug-05071
protein-20465,studi,phenotype-12834
small_molecule-00281,use,phenotype-13647
small_molecule-00386,treat,phenotype-12952
small_molecule-00396,change,phenotype-13303
small_molecule-00396,risk,phenotype-03925
small_molecule-00396,risk,phenotype-04112
small_molecule-00396,risk,phenotype-12857
small_molecule-00396,risk,small_molecule-11291
small_molecule-00413,activate,gene-02817
small_molecule-00413,activate,phenotype-03925
small_molecule-00413,affect,phenotype-03925
small_molecule-00413,affect,phenotype-04141
small_molecule-00413,affect,phenotype-12857
small_molecule-00413,associate,phenotype-12857
small_molecule-00413,associate,phenotype-13528
small_molecule-00413,associate,small_molecule-36245
small_molecule-00413,cause,disease-0286
small_molecule-00413,cause,gene-02922
small_molecule-00413,cause,phenotype-03528
small_molecule-00413,depend,gene-04645
small_molecule-00413,develop,phenotype-13303
small_molecule-00413,enhance,phenotype-03634
small_molecule-00413,feature,phenotype-13303
small_molecule-00413,function,phenotype-03925
small_molecule-00413,increase,disease-6894
small_molecule-00413,interact,gene-02816
small_molecule-00413,interact,gene-13488
small_molecule-00413,maintain,phenotype-13303
small_molecule-00413,potenti,phenotype-03528
small_molecule-00413,prevent,phenotype-03925
small_molecule-00413,prevent,phenotype-09697
small_molecule-00413,prevent,phenotype-12857
small_molecule-00413,protect,phenotype-03632
small_molecule-00413,reduce,phenotype-03646
small_molecule-00413,regulate,gene-02816
small_molecule-00413,regulate,phenotype-04152
small_molecule-00413,signal,gene-04659
small_molecule-00413,signal,phenotype-12857
small_molecule-00413,stimul,phenotype-03528
small_molecule-00413,stimul,phenotype-12857
small_molecule-00413,treat,phenotype-03925
small_molecule-00413,treat,phenotype-12855
small_molecule-00433,cause,phenotype-03925
small_molecule-00510,affect,phenotype-13631
small_molecule-00539,patholog,phenotype-13495
small_molecule-00593,reduce,phenotype-03634
small_molecule-00628,improve,phenotype-13074
small_molecule-00636,associate,phenotype-13074
small_molecule-00636,reduce,phenotype-03925
small_molecule-00636,treat,small_molecule-53521
small_molecule-00682,improve,phenotype-03925
small_molecule-00682,reduce,phenotype-12857
small_molecule-00706,increase,gene-14870
small_molecule-00759,affect,phenotype-03851
small_molecule-00776,cause,disease-1360
small_molecule-00786,demonstr,phenotype-03528
small_molecule-00786,expression,phenotype-03634
small_molecule-00786,show,phenotype-03528
small_molecule-00792,prevent,phenotype-09475
small_molecule-00792,prevent,phenotype-12952
small_molecule-00804,reduce,phenotype-00016
small_molecule-00828,affect,phenotype-12941
small_molecule-00828,associate,phenotype-02723
small_molecule-00930,associate,disease-0259
small_molecule-00972,reduce,phenotype-13441
small_molecule-00977,expression,phenotype-13631
small_molecule-00977,prevent,phenotype-03925
small_molecule-00977,reduce,phenotype-03646
small_molecule-00977,regulate,phenotype-03646
small_molecule-01033,cause,phenotype-03747
small_molecule-01154,affect,phenotype-03528
small_molecule-01211,inhibit,gene-03841
small_molecule-01211,inhibit,gene-13900
small_molecule-01211,treat,drug-01218
small_molecule-01211,treat,small_molecule-35141
small_molecule-01224,reduce,phenotype-03925
small_molecule-01245,affect,disease-0874
small_molecule-01245,expression,gene-04222
small_molecule-01245,increase,gene-14870
small_molecule-01245,inhibit,gene-03245
small_molecule-01245,show,small_molecule-05128
small_molecule-01258,cause,gene-05353
small_molecule-01258,focus,phenotype-13074
small_molecule-01258,focus,small_molecule-53521
small_molecule-01258,increase,gene-05353
small_molecule-01258,observe,phenotype-03925
small_molecule-01258,potenti,gene-05708
small_molecule-01258,require,phenotype-12932
small_molecule-01259,affect,phenotype-07166
small_molecule-01262,inhibit,phenotype-12857
small_molecule-01293,inhibit,phenotype-03634
small_molecule-01293,maintain,phenotype-10098
small_molecule-01293,marker,phenotype-00016
small_molecule-01359,cause,phenotype-13474
small_molecule-01359,change,phenotype-13474
small_molecule-01360,cause,phenotype-12949
small_molecule-01408,improve,small_molecule-10507
small_molecule-01441,affect,phenotype-13303
small_molecule-01441,prevent,phenotype-03925
small_molecule-01494,change,phenotype-10098
small_molecule-01494,detect,small_molecule-09029
small_molecule-01494,feature,phenotype-03549
small_molecule-01494,found,phenotype-03549
small_molecule-01494,observe,phenotype-03726
small_molecule-01494,observe,small_molecule-47205
small_molecule-01494,reduce,phenotype-10147
small_molecule-01494,reverse,phenotype-03549
small_molecule-01494,show,small_molecule-09029
small_molecule-01507,increase,disease-3452
small_molecule-01507,reduce,phenotype-03925
small_molecule-01565,cause,phenotype-13303
small_molecule-01565,cause,phenotype-13307
small_molecule-01578,reduce,phenotype-00016
small_molecule-01615,affect,phenotype-03925
small_molecule-01652,prevent,phenotype-03420
small_molecule-01707,activate,phenotype-03528
small_molecule-01707,analyz,phenotype-03528
small_molecule-01707,cause,phenotype-03528
small_molecule-01707,produce,phenotype-03634
small_molecule-01707,stimul,phenotype-03528
small_molecule-01732,treat,phenotype-12952
small_molecule-01748,develop,small_molecule-09030
small_molecule-01926,improve,phenotype-03634
small_molecule-01926,improve,phenotype-03925
small_molecule-01950,inhibit,phenotype-03925
small_molecule-02120,affect,phenotype-12986
small_molecule-02135,affect,phenotype-03549
small_molecule-02135,prevent,phenotype-03549
small_molecule-02137,cause,gene-00698
small_molecule-02137,feature,gene-18150
small_molecule-02137,feature,phenotype-13277
small_molecule-02159,focus,gene-09014
small_molecule-02159,focus,phenotype-13631
small_molecule-02181,cause,phenotype-03925
small_molecule-02236,associate,small_molecule-08566
small_molecule-02249,show,phenotype-03851
small_molecule-02270,associate,phenotype-13003
small_molecule-02367,protect,phenotype-12834
small_molecule-02414,improve,phenotype-06761
small_molecule-02416,inhibit,phenotype-03528
small_molecule-02455,associate,gene-03468
small_molecule-02455,associate,small_molecule-53521
small_molecule-02455,change,phenotype-06645
small_molecule-02455,change,phenotype-10098
small_molecule-02455,change,small_molecule-08566
small_molecule-02455,prevent,phenotype-03634
small_molecule-02455,regulate,gene-07573
small_molecule-02455,regulate,protein-07436
small_molecule-02455,show,phenotype-13528
small_molecule-02455,treat,phenotype-03925
small_molecule-02461,reduce,phenotype-13314
small_molecule-02463,affect,phenotype-12857
small_molecule-02463,increase,gene-00647
small_molecule-02464,cause,phenotype-03632
small_molecule-02474,focus,small_molecule-21261
small_molecule-02474,regulate,phenotype-03925
small_molecule-02475,expression,gene-03952
small_molecule-02516,reduce,phenotype-12857
small_molecule-02622,production,gene-00026
small_molecule-02637,associate,gene-02901
small_molecule-02637,associate,phenotype-13354
small_molecule-02637,reduce,phenotype-13354
small_molecule-02641,regulate,gene-05388
small_molecule-02641,regulate,gene-08705
small_molecule-02692,associate,phenotype-03925
small_molecule-02692,associate,phenotype-13303
small_molecule-02693,inhibit,phenotype-03528
small_molecule-02716,prevent,phenotype-08866
small_molecule-02808,associate,phenotype-13003
small_molecule-02808,observe,phenotype-04112
small_molecule-02837,cause,phenotype-03925
small_molecule-02847,activate,gene-06802
small_molecule-02847,activate,protein-16821
small_molecule-02847,affect,drug-01329
small_molecule-02847,affect,gene-20533
small_molecule-02847,affect,protein-02740
small_molecule-02847,affect,protein-18647
small_molecule-02847,analyz,gene-15134
small_molecule-02847,associate,gene-07403
small_molecule-02847,associate,gene-08220
small_molecule-02847,associate,phenotype-08247
small_molecule-02847,associate,small_molecule-14207
small_molecule-02847,cause,gene-00059
small_molecule-02847,cause,gene-02508
small_molecule-02847,cause,gene-02682
small_molecule-02847,cause,gene-03229
small_molecule-02847,cause,gene-03625
small_molecule-02847,cause,gene-03639
small_molecule-02847,cause,gene-03640
small_molecule-02847,cause,gene-03647
small_molecule-02847,cause,gene-04408
small_molecule-02847,cause,gene-05721
small_molecule-02847,cause,gene-05950
small_molecule-02847,cause,gene-07403
small_molecule-02847,cause,gene-16092
small_molecule-02847,cause,phenotype-03858
small_molecule-02847,cause,phenotype-03925
small_molecule-02847,cause,phenotype-03933
small_molecule-02847,cause,phenotype-05245
small_molecule-02847,cause,phenotype-12857
small_molecule-02847,cause,phenotype-13301
small_molecule-02847,cause,phenotype-13373
small_molecule-02847,cause,phenotype-13581
small_molecule-02847,cause,protein-18647
small_molecule-02847,cause,small_molecule-08566
small_molecule-02847,cause,small_molecule-09290
small_molecule-02847,cause,small_molecule-36401
small_molecule-02847,change,gene-09014
small_molecule-02847,change,phenotype-00016
small_molecule-02847,change,small_molecule-11291
small_molecule-02847,contain,phenotype-08247
small_molecule-02847,control,drug-02970
small_molecule-02847,demonstr,phenotype-03891
small_molecule-02847,demonstr,small_molecule-14207
small_molecule-02847,detect,gene-08371
small_molecule-02847,detect,phenotype-03925
small_molecule-02847,develop,phenotype-03925
small_molecule-02847,encode,gene-03229
small_molecule-02847,encode,gene-04533
small_molecule-02847,expression,disease-4564
small_molecule-02847,expression,gene-01484
small_molecule-02847,expression,gene-05413
small_molecule-02847,expression,phenotype-03925
small_molecule-02847,expression,protein-09315
small_molecule-02847,feature,phenotype-03549
small_molecule-02847,feature,phenotype-03925
small_molecule-02847,feature,phenotype-04198
small_molecule-02847,feature,phenotype-12941
small_molecule-02847,feature,phenotype-13373
small_molecule-02847,found,drug-00418
small_molecule-02847,function,gene-05721
small_molecule-02847,have,drug-03146
small_molecule-02847,identifi,gene-03229
small_molecule-02847,identifi,gene-03640
small_molecule-02847,identifi,gene-05721
small_molecule-02847,identifi,gene-20533
small_molecule-02847,identifi,phenotype-03891
small_molecule-02847,increase,gene-02889
small_molecule-02847,increase,phenotype-03897
small_molecule-02847,increase,phenotype-03925
small_molecule-02847,increase,small_molecule-04376
small_molecule-02847,increase,small_molecule-13637
small_molecule-02847,inhibit,gene-03229
small_molecule-02847,interact,gene-14400
small_molecule-02847,interact,protein-18647
small_molecule-02847,marker,phenotype-03925
small_molecule-02847,mutate,disease-4708
small_molecule-02847,mutate,gene-03625
small_molecule-02847,mutate,gene-06310
small_molecule-02847,mutate,small_molecule-11587
small_molecule-02847,phosphorylation,protein-08755
small_molecule-02847,prevent,gene-00175
small_molecule-02847,prevent,gene-04551
small_molecule-02847,production,small_molecule-08480
small_molecule-02847,protect,gene-05168
small_molecule-02847,reduce,gene-17061
small_molecule-02847,regulate,gene-03026
small_molecule-02847,regulate,gene-03036
small_molecule-02847,regulate,gene-03201
small_molecule-02847,regulate,gene-04393
small_molecule-02847,regulate,gene-04555
small_molecule-02847,regulate,gene-11314
small_molecule-02847,regulate,phenotype-04650
small_molecule-02847,regulate,phenotype-13631
small_molecule-02847,reverse,drug-11871
small_molecule-02847,risk,gene-20533
small_molecule-02847,risk,phenotype-03897
small_molecule-02847,risk,phenotype-12942
small_molecule-02847,risk,phenotype-12952
small_molecule-02847,show,gene-14400
small_molecule-02847,show,phenotype-00016
small_molecule-02847,show,phenotype-03646
small_molecule-02847,show,phenotype-03925
small_molecule-02847,show,phenotype-06573
small_molecule-02847,show,phenotype-07292
small_molecule-02847,show,small_molecule-08566
small_molecule-02847,treat,drug-11871
small_molecule-02847,use,phenotype-03925
small_molecule-02910,affect,phenotype-03925
small_molecule-02910,prevent,phenotype-03634
small_molecule-02913,associate,gene-00165
small_molecule-02913,increase,phenotype-03634
small_molecule-02913,prevent,gene-00165
small_molecule-02913,prevent,phenotype-03925
small_molecule-03050,expression,phenotype-12857
small_molecule-03050,reduce,phenotype-12857
small_molecule-03050,regulate,phenotype-12857
small_molecule-03081,found,disease-1396
small_molecule-03106,affect,phenotype-03925
small_molecule-03106,bind,small_molecule-52965
small_molecule-03106,protect,phenotype-04141
small_molecule-03164,cause,disease-4819
small_molecule-03251,cause,phenotype-03630
small_molecule-03255,cause,phenotype-13309
small_molecule-03255,stimul,phenotype-12857
small_molecule-03255,treat,phenotype-09128
small_molecule-03260,regulate,gene-00175
small_molecule-03305,associate,phenotype-03925
small_molecule-03305,associate,phenotype-12942
small_molecule-03305,associate,phenotype-13303
small_molecule-03305,change,phenotype-12942
small_molecule-03305,change,phenotype-13303
small_molecule-03305,risk,phenotype-03925
small_molecule-03346,treat,phenotype-06791
small_molecule-03354,cause,phenotype-03634
small_molecule-03354,cause,phenotype-03646
small_molecule-03354,cause,phenotype-03925
small_molecule-03354,cause,phenotype-13303
small_molecule-03354,increase,drug-04641
small_molecule-03354,increase,gene-03229
small_molecule-03354,increase,phenotype-12403
small_molecule-03400,focus,phenotype-13006
small_molecule-03401,cause,phenotype-13631
small_molecule-03401,detect,phenotype-03646
small_molecule-03401,treat,phenotype-13474
small_molecule-03447,act,phenotype-03925
small_molecule-03449,expression,phenotype-08885
small_molecule-03454,maintain,gene-05854
small_molecule-03454,reduce,phenotype-12949
small_molecule-03459,affect,phenotype-03925
small_molecule-03459,affect,phenotype-06797
small_molecule-03459,cause,phenotype-03925
small_molecule-03459,depend,phenotype-12641
small_molecule-03459,expression,phenotype-03632
small_molecule-03459,inhibit,phenotype-03933
small_molecule-03459,patholog,small_molecule-09030
small_molecule-03459,regulate,phenotype-03528
small_molecule-03596,associate,phenotype-13303
small_molecule-03598,regulate,phenotype-04141
small_molecule-03617,affect,phenotype-04141
small_molecule-03617,affect,phenotype-12857
small_molecule-03617,associate,phenotype-03528
small_molecule-03617,associate,phenotype-03925
small_molecule-03617,associate,phenotype-12857
small_molecule-03617,increase,phenotype-03925
small_molecule-03617,treat,phenotype-03925
small_molecule-03738,increase,phenotype-13528
small_molecule-03781,associate,phenotype-12857
small_molecule-03825,marker,phenotype-03925
small_molecule-03875,act,phenotype-12855
small_molecule-03890,regulate,phenotype-13631
small_molecule-03924,regulate,phenotype-13631
small_molecule-03968,feature,phenotype-03925
small_molecule-03968,signal,small_molecule-02847
small_molecule-03970,regulate,phenotype-05246
small_molecule-03991,increase,phenotype-13319
small_molecule-03993,phosphorylation,phenotype-03528
small_molecule-04093,cause,phenotype-13514
small_molecule-04103,cause,phenotype-03634
small_molecule-04103,patholog,phenotype-03925
small_molecule-04103,stimul,phenotype-09128
small_molecule-04162,activate,gene-01573
small_molecule-04321,reduce,phenotype-12857
small_molecule-04376,develop,phenotype-00016
small_molecule-04395,regulate,small_molecule-53521
