H,R,T
gene-24825,reduce,gene-04133
gene-24825,reduce,gene-07320
gene-24825,regulate,small_molecule-06774
gene-24836,regulate,gene-04195
gene-24989,associate,gene-00538
gene-25128,evalu,hpo-04708
gene-25128,interact,gene-15509
gene-25128,reduce,gene-15509
gene-25128,regulate,gene-15509
gene-25160,increase,gene-03814
gene-25167,inhibit,hpo-05253
gene-25315,associate,drug-08231
gene-25315,cause,hpo-12470
gene-25315,risk,disease-6731
gene-25315,risk,hpo-04345
gene-25315,treat,drug-00388
gene-25358,improve,gene-14408
gene-25858,associate,hpo-04708
gene-25921,change,gene-00476
gene-25921,change,gene-00486
gene-25921,change,gene-00844
gene-26159,affect,hpo-04708
gene-26159,affect,hpo-13648
gene-26159,cause,hpo-03856
gene-26459,associate,hpo-13648
gene-26825,consist,hpo-05253
gene-26825,develop,gene-07538
gene-26825,expression,gene-07538
gene-26825,regulate,gene-07538
gene-26955,inhibit,gene-04423
gene-26955,inhibit,hpo-04708
gene-27014,expression,disease-0270
gene-27014,expression,gene-00627
gene-27014,expression,gene-11615
gene-27014,marker,hpo-13648
gene-27186,associate,hpo-05253
gene-28923,cause,hpo-13648
gene-29421,associate,hpo-04560
gene-29421,associate,hpo-08911
gene-29421,control,hpo-13648
gene-29421,expression,hpo-00342
gene-29421,expression,hpo-08911
gene-29421,expression,hpo-13648
gene-29421,expression,hpo-13666
gene-29421,found,hpo-05253
gene-29421,increase,hpo-04730
gene-29421,marker,hpo-12768
gene-29421,marker,hpo-13146
gene-29421,marker,hpo-13666
gene-29619,detect,hpo-04706
gene-33641,activate,gene-00175
gene-33641,activate,gene-02000
gene-33641,bind,gene-24811
gene-33641,bind,gene-25160
gene-33641,cause,hpo-05253
gene-33641,increase,gene-03814
gene-33641,interact,gene-10267
gene-33641,observe,gene-03814
gene-33641,reduce,gene-25160
gene-33641,regulate,gene-25160
gene-33888,activate,hpo-04708
gene-33954,cause,hpo-13648
gene-33954,enhance,gene-34220
gene-33954,expression,gene-34220
gene-33954,identifi,hpo-04562
gene-33954,regulate,gene-34220
gene-34014,associate,hpo-05253
gene-34014,expression,gene-25315
gene-34014,marker,gene-25315
gene-34014,regulate,gene-01717
gene-34014,regulate,gene-25315
gene-34014,regulate,hpo-04708
gene-34014,regulate,hpo-13173
gene-36376,associate,hpo-05253
gene-36619,cause,hpo-03856
gene-36619,cause,hpo-10098
gene-36619,found,hpo-05253
gene-36619,inhibit,hpo-04708
gene-36619,inhibit,hpo-10098
gene-36619,marker,hpo-04708
gene-36619,observe,hpo-04708
gene-36619,regulate,disease-0272
gene-38144,associate,gene-00348
gene-38144,associate,gene-00360
gene-38144,associate,gene-17067
gene-38144,associate,hpo-13648
gene-38144,expression,gene-05046
gene-38144,expression,hpo-13648
gene-38144,marker,gene-00348
gene-38144,marker,gene-00360
gene-38144,marker,gene-17067
gene-38144,show,gene-05046
gene-38144,show,hpo-13648
gene-43803,marker,hpo-13340
gene-43805,associate,hpo-05253
gene-43805,associate,small_molecule-35496
gene-43805,cause,hpo-05253
gene-43805,expression,gene-00851
gene-43815,expression,hpo-04708
gene-43822,evalu,hpo-04708
gene-43822,expression,hpo-04708
hpo-00101,show,hpo-13273
hpo-00125,cause,drug-08277
hpo-00243,risk,hpo-00178
hpo-00293,associate,hpo-05253
hpo-00342,develop,gene-08025
hpo-00342,expression,gene-00868
hpo-00342,increase,gene-00012
hpo-00344,demonstr,hpo-13039
hpo-00344,increase,hpo-13223
hpo-00350,increase,hpo-08091
hpo-00350,increase,hpo-13039
hpo-00350,observe,hpo-13223
hpo-00365,inhibit,gene-05074
hpo-00366,associate,hpo-00367
hpo-00366,found,hpo-13322
hpo-00367,change,gene-03185
hpo-00367,change,hpo-13648
hpo-00369,show,hpo-13648
hpo-00370,conside,hpo-13323
hpo-00370,response,small_molecule-12327
hpo-00370,show,gene-00753
hpo-00792,conside,hpo-07166
hpo-00847,cause,hpo-05253
hpo-00853,associate,gene-10283
hpo-01049,show,hpo-09475
hpo-01888,expression,gene-05736
hpo-01888,show,drug-04524
hpo-02713,risk,hpo-13647
hpo-02723,associate,hpo-13647
hpo-02723,associate,hpo-13648
hpo-02723,risk,disease-0272
hpo-02723,risk,disease-4258
hpo-03165,risk,hpo-04112
hpo-03214,change,hpo-07157
hpo-03214,change,hpo-07412
hpo-03214,change,hpo-13389
hpo-03214,develop,hpo-07339
hpo-03214,show,hpo-04318
hpo-03214,show,hpo-07953
hpo-03214,show,hpo-12561
hpo-03215,show,hpo-04283
hpo-03215,show,hpo-12640
hpo-03408,observe,hpo-00365
hpo-03408,observe,hpo-05188
hpo-03420,increase,hpo-06970
hpo-03420,risk,hpo-12648
hpo-03680,show,hpo-13322
hpo-03800,associate,hpo-13494
hpo-03811,associate,hpo-13323
hpo-03811,associate,hpo-13325
hpo-03856,cause,gene-07244
hpo-03856,generate,small_molecule-06845
hpo-03856,regulate,gene-07244
hpo-03856,regulate,gene-08383
hpo-03901,detect,hpo-13340
hpo-03916,associate,drug-08604
hpo-03925,bind,hpo-04382
hpo-03925,bind,hpo-13324
hpo-03925,bind,hpo-13407
hpo-04112,associate,small_molecule-18664
hpo-04112,increase,hpo-13647
hpo-04141,develop,gene-02492
hpo-04141,inhibit,small_molecule-29722
hpo-04141,regulate,gene-00263
hpo-04141,regulate,small_molecule-11583
hpo-04198,cause,hpo-13323
hpo-04198,demonstr,hpo-13322
hpo-04198,show,disease-6645
hpo-04263,increase,disease-2931
hpo-04276,cause,hpo-13322
hpo-04283,detect,hpo-13448
hpo-04283,show,hpo-12544
hpo-04283,show,hpo-12640
hpo-04283,treat,small_molecule-35204
hpo-04287,associate,hpo-04708
hpo-04287,cause,small_molecule-05801
hpo-04290,associate,hpo-07157
hpo-04290,associate,hpo-12912
hpo-04290,show,hpo-03214
hpo-04305,change,small_molecule-18664
hpo-04305,change,small_molecule-19212
hpo-04305,show,hpo-12640
hpo-04306,show,hpo-12640
hpo-04319,show,hpo-07370
hpo-04319,show,hpo-13322
hpo-04345,associate,hpo-04723
hpo-04345,increase,hpo-13581
hpo-04345,risk,hpo-04706
hpo-04349,show,hpo-06751
hpo-04386,associate,hpo-13074
hpo-04386,develop,hpo-04345
hpo-04386,develop,hpo-04723
hpo-04386,develop,hpo-10098
hpo-04386,show,drug-00126
hpo-04386,show,hpo-13075
hpo-04405,production,small_molecule-12067
hpo-04409,associate,drug-06064
hpo-04409,associate,gene-04971
hpo-04409,associate,hpo-04708
hpo-04409,associate,hpo-13074
hpo-04409,exist,hpo-02723
hpo-04409,exist,hpo-05246
hpo-04409,exist,hpo-13075
hpo-04409,exist,hpo-13286
hpo-04409,exist,hpo-13647
hpo-04409,found,hpo-04708
hpo-04409,increase,gene-01284
hpo-04409,increase,gene-07784
hpo-04409,risk,hpo-12640
hpo-04409,risk,hpo-13647
hpo-04413,treat,hpo-04039
hpo-04414,associate,hpo-04536
hpo-04414,associate,hpo-13322
hpo-04414,cause,hpo-04720
hpo-04414,occur,hpo-13323
hpo-04420,cause,hpo-04462
hpo-04420,risk,hpo-13340
hpo-04420,show,gene-11732
hpo-04432,show,hpo-13494
hpo-04436,associate,hpo-04708
hpo-04460,cause,hpo-07166
hpo-04462,show,gene-11732
hpo-04463,found,hpo-07895
hpo-04523,associate,hpo-04649
hpo-04523,associate,hpo-04730
hpo-04523,associate,hpo-12912
hpo-04523,associate,hpo-13322
hpo-04523,associate,hpo-13323
hpo-04523,cause,disease-0384
hpo-04523,cause,hpo-13340
hpo-04523,risk,hpo-13322
hpo-04523,risk,hpo-13323
hpo-04535,increase,hpo-04730
hpo-04536,develop,hpo-13322
hpo-04536,have,hpo-07332
hpo-04536,increase,hpo-06486
hpo-04536,show,hpo-13223
hpo-04556,conside,disease-6731
hpo-04556,increase,protein-03347
hpo-04556,reduce,small_molecule-11291
hpo-04556,reduce,small_molecule-35210
hpo-04556,risk,hpo-13340
hpo-04557,bind,small_molecule-53489
hpo-04559,show,hpo-09985
hpo-04562,associate,hpo-13043
hpo-04562,associate,small_molecule-00519
hpo-04562,increase,small_molecule-00519
hpo-04592,enhance,hpo-12918
hpo-04626,associate,hpo-13648
hpo-04626,increase,hpo-04708
hpo-04626,risk,gene-03199
hpo-04626,risk,hpo-13648
hpo-04635,associate,drug-00885
hpo-04635,associate,hpo-13322
hpo-04635,associate,small_molecule-02461
hpo-04640,develop,hpo-12561
hpo-04650,increase,hpo-13324
hpo-04703,found,disease-1705
hpo-04703,treat,disease-0271
hpo-04704,associate,hpo-04414
hpo-04704,expression,gene-03468
hpo-04704,have,gene-03804
hpo-04706,associate,drug-00932
hpo-04706,associate,small_molecule-18664
hpo-04706,bind,drug-00431
hpo-04706,bind,drug-00503
hpo-04706,bind,hpo-05253
hpo-04706,cause,hpo-12906
hpo-04706,change,hpo-04708
hpo-04706,contain,hpo-04708
hpo-04706,depend,hpo-13648
hpo-04706,detect,gene-04551
hpo-04706,detect,hpo-13322
hpo-04706,detect,small_molecule-52726
hpo-04706,develop,hpo-04708
hpo-04706,differenti,hpo-02556
hpo-04706,differenti,hpo-04708
hpo-04706,evalu,gene-05736
hpo-04706,expression,gene-03451
hpo-04706,expression,gene-06359
hpo-04706,expression,small_molecule-16674
hpo-04706,increase,hpo-05254
hpo-04706,increase,hpo-13340
hpo-04706,marker,drug-05350
hpo-04706,occur,hpo-04420
hpo-04706,occur,hpo-13340
hpo-04706,occur,small_molecule-35088
hpo-04706,predict,small_molecule-01267
hpo-04706,provid,small_molecule-10103
hpo-04706,risk,hpo-04720
hpo-04706,risk,hpo-13322
hpo-04706,risk,small_molecule-04812
hpo-04706,show,hpo-04703
hpo-04706,show,hpo-05253
hpo-04706,show,hpo-13648
hpo-04706,treat,drug-00435
hpo-04706,treat,drug-00503
hpo-04706,treat,drug-05588
hpo-04706,treat,hpo-06503
hpo-04706,treat,small_molecule-56860
hpo-04708,abolish,small_molecule-35207
hpo-04708,activate,gene-04392
hpo-04708,affect,gene-00983
hpo-04708,affect,hpo-12884
hpo-04708,affect,hpo-13568
hpo-04708,affect,small_molecule-34967
hpo-04708,affect,small_molecule-35414
hpo-04708,analyz,gene-04551
hpo-04708,analyz,gene-05736
hpo-04708,analyz,gene-25858
hpo-04708,associate,drug-00518
hpo-04708,associate,gene-03627
hpo-04708,associate,gene-05227
hpo-04708,associate,hpo-04729
hpo-04708,associate,hpo-05253
hpo-04708,associate,hpo-08119
hpo-04708,associate,hpo-13146
hpo-04708,associate,hpo-13177
hpo-04708,associate,hpo-13322
hpo-04708,associate,hpo-13323
hpo-04708,associate,hpo-13340
hpo-04708,associate,hpo-13426
hpo-04708,associate,hpo-13648
hpo-04708,associate,small_molecule-05662
hpo-04708,associate,small_molecule-11265
hpo-04708,bind,drug-00431
hpo-04708,cause,disease-0272
hpo-04708,cause,drug-01085
hpo-04708,cause,gene-00844
hpo-04708,cause,gene-00853
hpo-04708,cause,gene-01830
hpo-04708,cause,gene-03015
hpo-04708,cause,gene-03296
hpo-04708,cause,gene-04977
hpo-04708,cause,gene-09266
hpo-04708,cause,hpo-01888
hpo-04708,cause,hpo-03549
hpo-04708,cause,hpo-03856
hpo-04708,cause,hpo-04706
hpo-04708,cause,hpo-04712
hpo-04708,cause,hpo-13325
hpo-04708,cause,hpo-13462
hpo-04708,conside,disease-6731
hpo-04708,consist,disease-0704
hpo-04708,consist,hpo-13322
hpo-04708,contain,gene-01232
hpo-04708,contain,hpo-04706
hpo-04708,contain,hpo-13322
hpo-04708,contain,protein-03474
hpo-04708,contain,protein-18868
hpo-04708,contain,small_molecule-07517
hpo-04708,control,hpo-04626
hpo-04708,control,hpo-06601
hpo-04708,detect,gene-05736
hpo-04708,detect,hpo-04712
hpo-04708,detect,small_molecule-06611
hpo-04708,detect,small_molecule-52726
hpo-04708,develop,hpo-07306
hpo-04708,develop,hpo-13003
hpo-04708,develop,hpo-13405
hpo-04708,differenti,hpo-13322
hpo-04708,enhance,drug-00864
hpo-04708,evalu,gene-05680
hpo-04708,evalu,gene-11171
hpo-04708,exist,gene-03608
hpo-04708,exist,gene-04551
hpo-04708,exist,gene-09530
hpo-04708,exist,hpo-00792
hpo-04708,exist,hpo-13254
hpo-04708,expression,gene-01659
hpo-04708,expression,gene-03428
hpo-04708,expression,gene-03689
hpo-04708,expression,gene-04210
hpo-04708,expression,gene-04551
hpo-04708,expression,gene-05627
hpo-04708,expression,gene-05736
hpo-04708,expression,gene-05958
hpo-04708,expression,gene-11171
hpo-04708,expression,gene-21849
hpo-04708,expression,protein-02894
hpo-04708,expression,small_molecule-35677
hpo-04708,feature,gene-04551
hpo-04708,feature,gene-05736
hpo-04708,feature,gene-13518
hpo-04708,feature,gene-25858
hpo-04708,found,small_molecule-35207
hpo-04708,gene,hpo-13322
hpo-04708,have,drug-13618
hpo-04708,have,gene-00752
hpo-04708,have,gene-00757
hpo-04708,have,gene-01659
hpo-04708,have,hpo-13322
hpo-04708,identifi,hpo-04706
hpo-04708,identifi,hpo-05253
hpo-04708,increase,hpo-05188
hpo-04708,increase,hpo-13322
hpo-04708,increase,hpo-13340
hpo-04708,increase,small_molecule-06611
hpo-04708,inhibit,gene-02513
hpo-04708,inhibit,gene-04423
hpo-04708,inhibit,hpo-05253
hpo-04708,inhibit,small_molecule-37845
hpo-04708,inhibit,small_molecule-50267
hpo-04708,initi,small_molecule-19344
hpo-04708,maintain,hpo-05253
hpo-04708,marker,drug-00070
hpo-04708,mutate,gene-05736
hpo-04708,observe,gene-01795
hpo-04708,observe,gene-03913
hpo-04708,observe,hpo-13322
hpo-04708,observe,small_molecule-10800
hpo-04708,occur,hpo-04706
hpo-04708,patholog,gene-04177
hpo-04708,predict,gene-03864
hpo-04708,predict,hpo-05253
hpo-04708,provid,hpo-07332
hpo-04708,reduce,drug-00135
hpo-04708,reduce,gene-01559
hpo-04708,reduce,hpo-05253
hpo-04708,reduce,hpo-12949
hpo-04708,reduce,hpo-13426
hpo-04708,reduce,small_molecule-15375
hpo-04708,regulate,gene-02783
hpo-04708,regulate,gene-03507
hpo-04708,regulate,gene-06050
hpo-04708,regulate,hpo-03856
hpo-04708,require,small_molecule-11323
hpo-04708,risk,gene-02390
hpo-04708,risk,gene-02392
hpo-04708,risk,gene-02397
hpo-04708,risk,hpo-03165
hpo-04708,risk,hpo-04290
hpo-04708,risk,hpo-13322
hpo-04708,risk,small_molecule-03403
hpo-04708,risk,small_molecule-03598
hpo-04708,risk,small_molecule-06773
hpo-04708,risk,small_molecule-10800
hpo-04708,show,drug-00431
hpo-04708,show,drug-00503
hpo-04708,show,gene-08814
hpo-04708,show,hpo-06796
hpo-04708,show,hpo-07166
hpo-04708,show,hpo-13007
hpo-04708,show,hpo-13094
hpo-04708,show,hpo-13322
hpo-04708,show,hpo-13323
hpo-04708,show,hpo-13426
hpo-04708,show,hpo-13494
hpo-04708,show,hpo-13648
hpo-04708,show,small_molecule-08631
hpo-04708,show,small_molecule-11548
hpo-04708,stimul,gene-01717
hpo-04708,stimul,gene-02513
hpo-04708,stimul,gene-03193
hpo-04708,stimul,protein-04242
hpo-04708,studi,hpo-04711
hpo-04708,studi,hpo-13322
hpo-04708,treat,drug-00296
hpo-04708,treat,drug-00431
hpo-04708,treat,drug-00503
hpo-04708,treat,drug-00984
hpo-04708,treat,drug-08277
hpo-04708,treat,drug-10400
hpo-04708,treat,gene-00360
hpo-04708,treat,gene-01565
hpo-04708,treat,gene-05002
hpo-04708,treat,gene-05377
hpo-04708,treat,hpo-04703
hpo-04708,treat,hpo-08119
hpo-04708,treat,small_molecule-01926
hpo-04708,treat,small_molecule-07517
hpo-04708,use,drug-08277
hpo-04708,use,small_molecule-13648
hpo-04708,use,small_molecule-47007
hpo-04710,differenti,hpo-08091
hpo-04711,associate,hpo-13322
hpo-04711,detect,hpo-00477
hpo-04711,evalu,hpo-04720
hpo-04711,found,hpo-04730
hpo-04711,identifi,hpo-04708
hpo-04711,identifi,hpo-04720
hpo-04711,occur,hpo-13626
hpo-04711,risk,hpo-05179
hpo-04712,associate,disease-0361
hpo-04712,associate,disease-1366
hpo-04712,associate,disease-4421
hpo-04712,associate,hpo-04556
hpo-04712,cause,hpo-04722
hpo-04712,cause,hpo-13323
hpo-04712,change,gene-03118
hpo-04712,consist,gene-04174
hpo-04712,contain,gene-06520
hpo-04712,contain,protein-03198
hpo-04712,contain,small_molecule-14006
hpo-04712,contain,small_molecule-14007
hpo-04712,develop,gene-05736
hpo-04712,develop,hpo-13322
hpo-04712,develop,small_molecule-09794
hpo-04712,exist,hpo-13322
hpo-04712,expression,gene-01565
hpo-04712,have,hpo-13648
hpo-04712,reduce,small_molecule-08347
hpo-04712,reduce,small_molecule-18560
hpo-04712,reduce,small_molecule-50267
hpo-04712,show,gene-06242
hpo-04712,show,gene-21404
hpo-04712,show,hpo-04414
hpo-04712,show,hpo-13322
hpo-04712,show,hpo-13323
hpo-04712,show,hpo-13325
hpo-04712,studi,gene-04551
hpo-04714,show,gene-08637
hpo-04720,associate,hpo-05253
hpo-04720,associate,hpo-13449
hpo-04720,associate,small_molecule-50931
hpo-04720,cause,hpo-04723
hpo-04720,cause,hpo-13648
hpo-04720,change,hpo-04722
hpo-04720,observe,hpo-04345
hpo-04720,observe,hpo-04371
hpo-04720,risk,hpo-13323
hpo-04720,show,hpo-13648
hpo-04720,treat,drug-04325
hpo-04720,treat,hpo-12942
hpo-04720,treat,small_molecule-06279
hpo-04720,treat,small_molecule-11333
hpo-04721,associate,hpo-04722
hpo-04722,associate,hpo-13244
hpo-04722,increase,hpo-03408
hpo-04722,show,small_molecule-50267
hpo-04723,associate,small_molecule-53509
hpo-04723,cause,hpo-04708
hpo-04723,detect,gene-00922
hpo-04723,found,hpo-13340
hpo-04726,expression,gene-00627
hpo-04729,abolish,hpo-13146
hpo-04729,contain,hpo-13666
hpo-04730,associate,hpo-00366
hpo-04730,cause,hpo-13322
hpo-04730,detect,gene-03604
hpo-04730,increase,drug-10571
hpo-04730,show,hpo-13323
hpo-04964,cause,small_molecule-07310
hpo-05069,associate,hpo-04386
hpo-05069,associate,hpo-13610
hpo-05111,disrupt,hpo-13647
hpo-05158,associate,hpo-13352
hpo-05179,increase,hpo-06970
hpo-05191,associate,hpo-13666
hpo-05191,cause,disease-2142
hpo-05191,change,gene-03118
hpo-05191,contain,gene-05736
hpo-05191,expression,gene-03604
hpo-05191,expression,gene-03608
hpo-05191,expression,gene-03609
hpo-05191,expression,gene-03689
hpo-05191,expression,gene-05736
hpo-05191,expression,gene-12155
hpo-05191,increase,hpo-13666
hpo-05195,increase,hpo-05179
hpo-05195,increase,hpo-05201
hpo-05195,show,hpo-13035
hpo-05198,differenti,hpo-07896
hpo-05198,differenti,hpo-13648
hpo-05225,affect,hpo-04283
hpo-05225,affect,hpo-12544
hpo-05225,cause,small_molecule-07310
hpo-05245,affect,disease-2931
hpo-05245,associate,disease-0272
hpo-05245,associate,disease-2931
hpo-05245,associate,disease-5153
hpo-05245,associate,gene-00563
hpo-05245,associate,hpo-05246
hpo-05245,observe,hpo-05188
hpo-05245,risk,disease-0272
hpo-05245,risk,hpo-04720
hpo-05245,treat,hpo-12942
hpo-05246,associate,disease-0270
hpo-05246,associate,hpo-04706
hpo-05246,associate,hpo-13426
hpo-05246,have,hpo-04708
hpo-05246,increase,disease-4258
hpo-05246,increase,hpo-12648
hpo-05246,increase,hpo-13322
hpo-05246,risk,disease-2931
hpo-05246,risk,hpo-04708
hpo-05248,associate,hpo-08885
hpo-05248,cause,hpo-13494
hpo-05248,demonstr,gene-01623
hpo-05248,differenti,hpo-06984
hpo-05248,marker,drug-00039
hpo-05248,marker,drug-08230
hpo-05248,marker,gene-02938
hpo-05248,marker,gene-05966
hpo-05248,marker,small_molecule-07458
hpo-05248,marker,small_molecule-08210
hpo-05248,marker,small_molecule-36924
hpo-05248,occur,disease-0270
hpo-05248,occur,hpo-13322
hpo-05248,risk,disease-0270
hpo-05248,show,hpo-05188
hpo-05248,show,hpo-05195
hpo-05248,show,hpo-08114
hpo-05248,show,hpo-13476
hpo-05253,abolish,drug-05397
hpo-05253,act,gene-02848
hpo-05253,activate,gene-05397
hpo-05253,affect,drug-05397
hpo-05253,affect,drug-08284
hpo-05253,affect,gene-05736
hpo-05253,affect,hpo-06983
hpo-05253,affect,small_molecule-01096
hpo-05253,affect,small_molecule-18664
hpo-05253,associate,disease-0091
hpo-05253,associate,drug-10327
hpo-05253,associate,gene-00360
hpo-05253,associate,gene-02518
hpo-05253,associate,gene-03118
hpo-05253,associate,gene-03424
hpo-05253,associate,gene-04024
hpo-05253,associate,gene-05736
hpo-05253,associate,gene-06520
hpo-05253,associate,gene-08864
hpo-05253,associate,hpo-04708
hpo-05253,associate,hpo-13046
hpo-05253,associate,hpo-13322
hpo-05253,associate,hpo-13528
hpo-05253,associate,hpo-13631
hpo-05253,associate,small_molecule-36299
hpo-05253,associate,small_molecule-56860
hpo-05253,cause,gene-01576
hpo-05253,cause,gene-11171
hpo-05253,cause,hpo-04708
hpo-05253,cause,hpo-05179
hpo-05253,cause,hpo-08098
hpo-05253,cause,hpo-09793
hpo-05253,cause,protein-05831
hpo-05253,cause,small_molecule-35121
hpo-05253,change,hpo-04708
hpo-05253,consist,hpo-05254
hpo-05253,contain,gene-00150
hpo-05253,contain,gene-03608
hpo-05253,contain,gene-25315
hpo-05253,contain,hpo-05195
hpo-05253,contain,hpo-13340
hpo-05253,demonstr,gene-04944
hpo-05253,detect,drug-08555
hpo-05253,detect,gene-05736
hpo-05253,detect,gene-05966
hpo-05253,develop,gene-05377
hpo-05253,develop,hpo-13340
hpo-05253,evalu,hpo-12684
hpo-05253,exist,disease-0009
hpo-05253,exist,small_molecule-16674
hpo-05253,expression,gene-00778
hpo-05253,expression,gene-01662
hpo-05253,expression,gene-03751
hpo-05253,expression,gene-04645
hpo-05253,expression,gene-04970
hpo-05253,expression,gene-05058
hpo-05253,expression,gene-05659
hpo-05253,expression,gene-06997
hpo-05253,expression,gene-08358
hpo-05253,expression,hpo-04708
hpo-05253,expression,hpo-13310
hpo-05253,expression,small_molecule-23834
hpo-05253,found,hpo-00847
hpo-05253,found,hpo-04720
hpo-05253,generate,gene-00791
hpo-05253,generate,gene-06885
hpo-05253,have,gene-03608
hpo-05253,have,gene-04024
hpo-05253,have,hpo-06452
hpo-05253,increase,small_molecule-04376
hpo-05253,increase,small_molecule-18663
hpo-05253,increase,small_molecule-25159
hpo-05253,inhibit,gene-00724
hpo-05253,inhibit,gene-05958
hpo-05253,inhibit,gene-06541
hpo-05253,inhibit,hpo-04708
hpo-05253,marker,hpo-04708
hpo-05253,marker,hpo-12706
hpo-05253,mutate,gene-05736
hpo-05253,observe,gene-00563
hpo-05253,observe,small_molecule-46254
hpo-05253,observe,small_molecule-56860
hpo-05253,predict,hpo-04708
hpo-05253,predict,hpo-13323
hpo-05253,produce,drug-08255
hpo-05253,produce,gene-00150
hpo-05253,produce,hpo-13654
hpo-05253,produce,small_molecule-06275
hpo-05253,produce,small_molecule-18663
hpo-05253,production,disease-3734
hpo-05253,production,gene-03608
hpo-05253,reduce,gene-09449
hpo-05253,reduce,gene-22382
hpo-05253,reduce,gene-34014
hpo-05253,reduce,hpo-13102
hpo-05253,reduce,small_molecule-16586
hpo-05253,regulate,gene-05083
hpo-05253,regulate,gene-13600
hpo-05253,regulate,gene-29421
hpo-05253,risk,hpo-04710
hpo-05253,risk,hpo-13035
hpo-05253,risk,hpo-13552
hpo-05253,show,drug-08277
hpo-05253,show,gene-00922
hpo-05253,show,gene-03503
hpo-05253,show,gene-05459
hpo-05253,show,gene-05736
hpo-05253,show,hpo-00847
hpo-05253,show,hpo-02995
hpo-05253,show,hpo-04198
hpo-05253,show,hpo-06984
hpo-05253,show,hpo-12768
hpo-05253,show,hpo-13322
hpo-05253,transloc,hpo-05188
hpo-05253,treat,hpo-04723
hpo-05253,treat,hpo-13340
hpo-05253,treat,small_molecule-46254
hpo-05253,treat,small_molecule-56860
hpo-05254,marker,hpo-13035
hpo-05254,occur,hpo-13322
hpo-05254,risk,hpo-13322
hpo-05254,treat,gene-05377
hpo-05254,treat,small_molecule-28855
hpo-05258,analyz,small_molecule-13681
hpo-05258,associate,disease-1765
hpo-05258,transloc,gene-00722
hpo-06363,control,hpo-06488
hpo-06430,cause,hpo-09657
hpo-06430,cause,hpo-13412
hpo-06461,risk,disease-0270
hpo-06461,risk,small_molecule-24454
hpo-06463,change,small_molecule-19212
hpo-06463,increase,small_molecule-18664
hpo-06463,reduce,small_molecule-18424
hpo-06463,risk,hpo-06472
hpo-06472,associate,hpo-12249
hpo-06472,cause,hpo-09564
hpo-06472,marker,small_molecule-18664
hpo-06472,show,disease-8865
hpo-06474,associate,hpo-13146
hpo-06474,associate,hpo-13322
hpo-06474,associate,hpo-13323
hpo-06474,exist,gene-03118
hpo-06488,control,hpo-04730
hpo-06502,associate,hpo-04708
hpo-06502,expression,gene-02375
hpo-06502,risk,disease-4536
hpo-06502,risk,hpo-04708
hpo-06503,affect,hpo-05253
hpo-06503,associate,hpo-06984
hpo-06503,expression,gene-24129
hpo-06503,increase,disease-0704
hpo-06503,increase,small_molecule-24182
hpo-06503,regulate,hpo-04730
hpo-06503,risk,disease-0704
hpo-06503,risk,gene-17035
hpo-06503,show,hpo-04436
hpo-06503,treat,hpo-13669
hpo-06579,risk,small_molecule-52726
hpo-06596,cause,hpo-13568
hpo-06600,consist,hpo-07332
hpo-06636,show,hpo-04198
hpo-06791,cause,small_molecule-07310
hpo-06814,show,hpo-13007
hpo-06970,found,hpo-03420
hpo-06970,found,hpo-05179
hpo-06971,differenti,hpo-04710
hpo-06971,differenti,hpo-08091
hpo-06971,differenti,hpo-13677
hpo-06979,found,hpo-12684
hpo-06980,associate,hpo-12713
hpo-06980,cause,small_molecule-40632
hpo-06980,develop,disease-6731
hpo-06980,expression,gene-09546
hpo-06980,show,gene-01659
hpo-06980,show,hpo-02995
hpo-06980,show,hpo-13322
hpo-06983,found,hpo-00344
hpo-06983,found,hpo-12561
hpo-06983,found,hpo-13223
hpo-06983,risk,hpo-06488
hpo-06983,show,gene-03094
hpo-06983,show,gene-03127
hpo-06983,show,gene-04605
hpo-06984,associate,disease-1765
hpo-06984,associate,hpo-00366
hpo-06984,feature,drug-09507
hpo-06984,feature,hpo-02625
hpo-06984,feature,hpo-04382
hpo-06984,feature,hpo-13218
hpo-06984,feature,hpo-13494
hpo-06984,potenti,gene-02938
hpo-06984,potenti,gene-14790
hpo-06984,potenti,hpo-13593
hpo-06984,show,gene-01762
hpo-06984,show,hpo-00125
hpo-06984,show,hpo-13325
hpo-06984,show,hpo-13648
hpo-06984,show,small_molecule-50267
hpo-06984,treat,drug-01526
hpo-07113,show,hpo-04321
hpo-07129,associate,hpo-06390
hpo-07166,affect,gene-04536
hpo-07166,associate,disease-2931
hpo-07166,associate,drug-00126
hpo-07166,associate,drug-00885
hpo-07166,associate,small_molecule-36299
hpo-07166,bind,hpo-12948
hpo-07166,cause,hpo-04708
hpo-07166,cause,hpo-13322
hpo-07166,cause,hpo-13325
hpo-07166,found,hpo-07169
hpo-07166,increase,hpo-12640
hpo-07166,risk,disease-2931
hpo-07166,show,hpo-04306
hpo-07166,show,hpo-12561
hpo-07166,show,hpo-12576
hpo-07166,show,hpo-12640
hpo-07166,show,hpo-13494
hpo-07166,show,hpo-13570
hpo-07166,show,hpo-13612
hpo-07168,affect,disease-2931
hpo-07168,associate,disease-2931
hpo-07168,associate,hpo-05246
hpo-07168,develop,disease-2931
hpo-07169,associate,hpo-07196
hpo-07169,contain,hpo-10008
hpo-07169,feature,hpo-04465
hpo-07169,feature,hpo-12561
hpo-07169,feature,hpo-12640
hpo-07169,feature,hpo-13494
hpo-07169,provid,gene-13428
