H,R,T
phenotype-12705,bind,small_molecule-02787
phenotype-12705,expression,gene-08287
phenotype-12705,found,gene-31719
phenotype-12705,show,phenotype-13494
phenotype-12706,associate,phenotype-12793
phenotype-12706,associate,phenotype-12952
phenotype-12706,show,phenotype-07332
phenotype-12713,reduce,phenotype-04711
phenotype-12770,associate,phenotype-07949
phenotype-12770,expression,gene-01681
phenotype-12770,expression,gene-04132
phenotype-12781,show,phenotype-12846
phenotype-12793,associate,phenotype-12952
phenotype-12793,associate,phenotype-13581
phenotype-12800,found,gene-10314
phenotype-12906,abolish,small_molecule-35135
phenotype-12906,stimul,small_molecule-02953
phenotype-12906,stimul,small_molecule-05801
phenotype-12912,exist,phenotype-05255
phenotype-12913,associate,phenotype-04708
phenotype-12917,transloc,phenotype-00847
phenotype-12918,cause,phenotype-04706
phenotype-12927,treat,phenotype-10158
phenotype-12930,associate,gene-04009
phenotype-12930,cause,phenotype-03784
phenotype-12930,treat,small_molecule-00404
phenotype-12931,associate,drug-00063
phenotype-12935,associate,phenotype-13666
phenotype-12941,affect,phenotype-04708
phenotype-12941,affect,phenotype-13322
phenotype-12941,associate,phenotype-04706
phenotype-12941,associate,phenotype-04708
phenotype-12941,associate,phenotype-13426
phenotype-12941,risk,phenotype-12705
phenotype-12942,associate,phenotype-04706
phenotype-12942,risk,phenotype-12684
phenotype-12948,associate,phenotype-04720
phenotype-12949,increase,phenotype-12644
phenotype-12952,associate,disease-2931
phenotype-12952,associate,gene-00563
phenotype-12952,associate,phenotype-04708
phenotype-12952,associate,phenotype-12684
phenotype-12952,identifi,phenotype-12941
phenotype-12952,increase,disease-1577
phenotype-12952,observe,drug-00885
phenotype-12952,observe,phenotype-00366
phenotype-12952,observe,phenotype-04345
phenotype-12952,observe,phenotype-04722
phenotype-12952,observe,phenotype-05191
phenotype-12952,risk,disease-0272
phenotype-12952,risk,phenotype-04720
phenotype-12959,cause,disease-2142
phenotype-12986,treat,gene-26982
phenotype-12994,associate,phenotype-06503
phenotype-12994,risk,phenotype-08119
phenotype-12999,abolish,disease-3684
phenotype-13035,associate,disease-1765
phenotype-13035,produce,drug-10829
phenotype-13036,associate,drug-08028
phenotype-13036,associate,phenotype-13035
phenotype-13036,feature,phenotype-04287
phenotype-13036,feature,phenotype-07787
phenotype-13036,feature,phenotype-10113
phenotype-13039,associate,phenotype-12631
phenotype-13041,show,gene-00277
phenotype-13043,associate,phenotype-04709
phenotype-13060,develop,phenotype-05253
phenotype-13060,risk,disease-4897
phenotype-13060,risk,drug-08230
phenotype-13060,risk,phenotype-09158
phenotype-13060,risk,phenotype-13035
phenotype-13062,associate,phenotype-13647
phenotype-13073,risk,phenotype-04708
phenotype-13074,associate,phenotype-04708
phenotype-13074,associate,protein-19495
phenotype-13074,enhance,phenotype-13648
phenotype-13074,focus,drug-04821
phenotype-13074,risk,phenotype-04706
phenotype-13074,risk,phenotype-13322
phenotype-13075,associate,phenotype-04706
phenotype-13075,associate,phenotype-04708
phenotype-13075,associate,phenotype-13322
phenotype-13075,associate,phenotype-13426
phenotype-13075,enhance,phenotype-13648
phenotype-13075,exist,phenotype-12941
phenotype-13075,exist,phenotype-13303
phenotype-13075,exist,small_molecule-15375
phenotype-13075,feature,phenotype-13074
phenotype-13075,focus,phenotype-13401
phenotype-13075,focus,protein-08331
phenotype-13075,risk,phenotype-04706
phenotype-13075,risk,phenotype-06503
phenotype-13075,risk,phenotype-13322
phenotype-13075,risk,phenotype-13426
phenotype-13129,cause,phenotype-13340
phenotype-13129,contain,phenotype-07370
phenotype-13146,expression,gene-03604
phenotype-13146,found,phenotype-13648
phenotype-13146,found,phenotype-13666
phenotype-13146,mutate,gene-03118
phenotype-13146,reduce,gene-03608
phenotype-13146,show,gene-12156
phenotype-13191,show,phenotype-05248
phenotype-13221,treat,drug-00840
phenotype-13223,contain,disease-0962
phenotype-13223,contain,phenotype-00355
phenotype-13254,associate,phenotype-04708
phenotype-13254,cause,gene-03608
phenotype-13254,demonstr,phenotype-00792
phenotype-13254,depend,gene-01565
phenotype-13254,inhibit,small_molecule-29722
phenotype-13254,regulate,phenotype-04712
phenotype-13254,risk,disease-0272
phenotype-13254,risk,disease-4258
phenotype-13265,activate,drug-00030
phenotype-13266,increase,small_molecule-06932
phenotype-13266,show,phenotype-05248
phenotype-13290,occur,phenotype-13647
phenotype-13293,treat,phenotype-00342
phenotype-13303,risk,phenotype-12644
phenotype-13303,risk,phenotype-13219
phenotype-13303,risk,phenotype-13528
phenotype-13303,show,drug-00975
phenotype-13309,show,small_molecule-06649
phenotype-13310,expression,gene-05403
phenotype-13310,observe,phenotype-13648
phenotype-13310,show,gene-07804
phenotype-13319,change,phenotype-04708
phenotype-13319,change,phenotype-04730
phenotype-13322,abolish,small_molecule-00519
phenotype-13322,abolish,small_molecule-05802
phenotype-13322,abolish,small_molecule-51485
phenotype-13322,affect,drug-00097
phenotype-13322,analyz,phenotype-04730
phenotype-13322,associate,disease-4258
phenotype-13322,associate,disease-6645
phenotype-13322,associate,phenotype-03165
phenotype-13322,associate,phenotype-04345
phenotype-13322,associate,phenotype-04706
phenotype-13322,associate,phenotype-04708
phenotype-13322,associate,phenotype-05246
phenotype-13322,associate,phenotype-12942
phenotype-13322,associate,phenotype-13254
phenotype-13322,associate,phenotype-13340
phenotype-13322,associate,phenotype-13426
phenotype-13322,associate,small_molecule-00519
phenotype-13322,associate,small_molecule-12697
phenotype-13322,cause,gene-00844
phenotype-13322,cause,gene-00853
phenotype-13322,cause,phenotype-00847
phenotype-13322,cause,phenotype-04708
phenotype-13322,cause,phenotype-07166
phenotype-13322,cause,phenotype-13292
phenotype-13322,cause,small_molecule-51485
phenotype-13322,develop,phenotype-04708
phenotype-13322,develop,phenotype-07166
phenotype-13322,develop,phenotype-13474
phenotype-13322,develop,phenotype-13494
phenotype-13322,develop,phenotype-13648
phenotype-13322,differenti,phenotype-07332
phenotype-13322,focus,small_molecule-03260
phenotype-13322,found,phenotype-13323
phenotype-13322,gene,drug-00160
phenotype-13322,gene,gene-01117
phenotype-13322,gene,gene-05627
phenotype-13322,gene,small_molecule-35284
phenotype-13322,have,small_molecule-00519
phenotype-13322,identifi,phenotype-13647
phenotype-13322,increase,phenotype-04708
phenotype-13322,observe,small_molecule-10546
phenotype-13322,observe,small_molecule-11254
phenotype-13322,prevent,phenotype-04708
phenotype-13322,prevent,phenotype-13323
phenotype-13322,reduce,phenotype-04708
phenotype-13322,regulate,phenotype-04712
phenotype-13322,risk,gene-03472
phenotype-13322,risk,phenotype-04706
phenotype-13322,risk,phenotype-04708
phenotype-13322,risk,phenotype-13035
phenotype-13322,show,disease-3684
phenotype-13322,show,phenotype-03214
phenotype-13322,show,phenotype-13494
phenotype-13322,show,phenotype-13647
phenotype-13322,show,protein-01042
phenotype-13322,treat,drug-00097
phenotype-13322,treat,phenotype-13323
phenotype-13322,treat,phenotype-13529
phenotype-13322,treat,small_molecule-03357
phenotype-13323,associate,disease-2005
phenotype-13323,associate,drug-12785
phenotype-13323,associate,phenotype-03214
phenotype-13323,associate,phenotype-04556
phenotype-13323,associate,phenotype-12561
phenotype-13323,associate,phenotype-13322
phenotype-13323,associate,phenotype-13631
phenotype-13323,associate,phenotype-13666
phenotype-13323,associate,small_molecule-06782
phenotype-13323,cause,phenotype-13129
phenotype-13323,cause,phenotype-13322
phenotype-13323,cause,phenotype-13642
phenotype-13323,detect,gene-14790
phenotype-13323,detect,gene-15218
phenotype-13323,feature,phenotype-00003
phenotype-13323,feature,phenotype-02559
phenotype-13323,feature,phenotype-13129
phenotype-13323,reverse,small_molecule-06611
phenotype-13323,risk,phenotype-13322
phenotype-13323,show,phenotype-00342
phenotype-13323,show,phenotype-05191
phenotype-13323,show,phenotype-07166
phenotype-13323,show,phenotype-10003
phenotype-13323,show,phenotype-13324
phenotype-13323,show,phenotype-13448
phenotype-13323,show,small_molecule-11239
phenotype-13323,treat,small_molecule-11239
phenotype-13324,associate,phenotype-13648
phenotype-13324,cause,phenotype-04319
phenotype-13324,cause,phenotype-13474
phenotype-13324,cause,phenotype-13648
phenotype-13324,expression,drug-04111
phenotype-13325,associate,phenotype-13648
phenotype-13325,cause,drug-00885
phenotype-13325,cause,phenotype-04708
phenotype-13325,cause,phenotype-13648
phenotype-13325,show,drug-08271
phenotype-13325,show,phenotype-04514
phenotype-13325,show,phenotype-13494
phenotype-13332,cause,small_molecule-06110
phenotype-13340,affect,disease-6731
phenotype-13340,associate,phenotype-04345
phenotype-13340,associate,phenotype-04373
phenotype-13340,associate,phenotype-04720
phenotype-13340,associate,phenotype-13648
phenotype-13340,bind,small_molecule-56860
phenotype-13340,cause,disease-0272
phenotype-13340,cause,phenotype-04708
phenotype-13340,cause,phenotype-06828
phenotype-13340,detect,gene-04574
phenotype-13340,detect,gene-07769
phenotype-13340,evalu,small_molecule-35025
phenotype-13340,expression,gene-00486
phenotype-13340,expression,gene-04551
phenotype-13340,expression,gene-05665
phenotype-13340,expression,gene-05736
phenotype-13340,found,phenotype-04405
phenotype-13340,gene,small_molecule-34508
phenotype-13340,generate,phenotype-13648
phenotype-13340,identifi,disease-6731
phenotype-13340,increase,disease-6731
phenotype-13340,increase,small_molecule-35463
phenotype-13340,regulate,disease-0272
phenotype-13340,risk,phenotype-13322
phenotype-13340,show,disease-1250
phenotype-13340,show,gene-01565
phenotype-13340,show,gene-04535
phenotype-13340,show,gene-07320
phenotype-13340,show,phenotype-04703
phenotype-13340,show,phenotype-12569
phenotype-13340,treat,small_molecule-21451
phenotype-13341,show,phenotype-13648
phenotype-13352,change,drug-09321
phenotype-13354,demonstr,phenotype-08885
phenotype-13354,inhibit,small_molecule-51654
phenotype-13354,treat,protein-17319
phenotype-13356,feature,phenotype-04287
phenotype-13356,feature,phenotype-05245
phenotype-13356,feature,phenotype-13143
phenotype-13357,associate,gene-05067
phenotype-13401,enhance,phenotype-13648
phenotype-13401,marker,drug-04821
phenotype-13401,marker,protein-08331
phenotype-13401,risk,phenotype-06503
phenotype-13405,cause,phenotype-06828
phenotype-13405,cause,phenotype-13340
phenotype-13407,change,phenotype-04708
phenotype-13410,cause,drug-01161
phenotype-13425,reduce,small_molecule-53521
phenotype-13426,affect,phenotype-13322
phenotype-13426,associate,gene-03606
phenotype-13426,cause,phenotype-04706
phenotype-13426,detect,phenotype-13322
phenotype-13426,detect,small_molecule-04812
phenotype-13426,patholog,phenotype-13648
phenotype-13426,risk,phenotype-04706
phenotype-13426,risk,phenotype-04708
phenotype-13426,show,phenotype-04198
phenotype-13446,treat,drug-00503
phenotype-13474,bind,phenotype-13309
phenotype-13494,act,drug-09516
phenotype-13494,act,small_molecule-06946
phenotype-13494,act,small_molecule-34258
phenotype-13494,cause,phenotype-12705
phenotype-13494,develop,phenotype-03214
phenotype-13494,develop,phenotype-12640
phenotype-13494,exist,small_molecule-05802
phenotype-13494,have,phenotype-13407
phenotype-13494,show,phenotype-07196
phenotype-13494,show,phenotype-13449
phenotype-13494,show,phenotype-13476
phenotype-13495,detect,gene-08740
phenotype-13513,associate,disease-2691
phenotype-13514,associate,phenotype-13666
phenotype-13528,risk,phenotype-12644
phenotype-13529,develop,phenotype-09452
phenotype-13529,risk,phenotype-07971
phenotype-13529,risk,phenotype-13685
phenotype-13546,change,gene-01029
phenotype-13546,show,small_molecule-04643
phenotype-13581,associate,phenotype-07166
phenotype-13593,cause,phenotype-12705
phenotype-13593,have,phenotype-13654
phenotype-13610,associate,disease-0272
phenotype-13610,risk,phenotype-00369
phenotype-13631,affect,drug-01522
phenotype-13631,affect,phenotype-13648
phenotype-13631,cause,small_molecule-51899
phenotype-13631,increase,gene-03497
phenotype-13631,marker,phenotype-04708
phenotype-13631,reduce,drug-08277
phenotype-13631,response,phenotype-04706
phenotype-13631,response,phenotype-13322
phenotype-13631,show,drug-04370
phenotype-13631,show,small_molecule-03220
phenotype-13631,show,small_molecule-17301
phenotype-13632,occur,phenotype-13647
phenotype-13647,associate,phenotype-04706
phenotype-13647,associate,phenotype-06983
phenotype-13647,associate,phenotype-10098
phenotype-13647,associate,phenotype-12399
phenotype-13647,associate,phenotype-12648
phenotype-13647,associate,phenotype-12650
phenotype-13647,associate,phenotype-12684
phenotype-13647,associate,phenotype-12857
phenotype-13647,associate,phenotype-12952
phenotype-13647,associate,phenotype-12986
phenotype-13647,associate,phenotype-13074
phenotype-13647,associate,phenotype-13528
phenotype-13647,associate,phenotype-13610
phenotype-13647,associate,phenotype-13632
phenotype-13647,associate,small_molecule-18662
phenotype-13647,cause,phenotype-01784
phenotype-13647,cause,phenotype-04112
phenotype-13647,cause,phenotype-06472
phenotype-13647,cause,phenotype-12952
phenotype-13647,cause,phenotype-13303
phenotype-13647,evalu,small_molecule-53504
phenotype-13647,increase,phenotype-10125
phenotype-13647,increase,phenotype-13075
phenotype-13647,increase,phenotype-13322
phenotype-13647,increase,phenotype-13545
phenotype-13647,predict,phenotype-04409
phenotype-13647,risk,disease-0272
phenotype-13647,risk,disease-0484
phenotype-13647,risk,disease-2794
phenotype-13647,risk,phenotype-03420
phenotype-13647,risk,phenotype-04112
phenotype-13647,risk,phenotype-05248
phenotype-13647,risk,phenotype-06472
phenotype-13647,risk,phenotype-10125
phenotype-13647,risk,phenotype-12407
phenotype-13647,risk,phenotype-12644
phenotype-13647,risk,phenotype-12949
phenotype-13647,risk,phenotype-12986
phenotype-13647,risk,phenotype-13685
phenotype-13647,show,disease-0271
phenotype-13647,show,disease-0272
phenotype-13647,show,phenotype-04708
phenotype-13648,abolish,drug-05397
phenotype-13648,act,gene-02848
phenotype-13648,affect,drug-05397
phenotype-13648,affect,gene-00983
phenotype-13648,affect,gene-05736
phenotype-13648,affect,phenotype-13405
phenotype-13648,associate,gene-03118
phenotype-13648,associate,gene-04024
phenotype-13648,associate,gene-05736
phenotype-13648,associate,gene-15856
phenotype-13648,associate,gene-29681
phenotype-13648,associate,phenotype-04708
phenotype-13648,associate,phenotype-12846
phenotype-13648,associate,phenotype-13322
phenotype-13648,associate,phenotype-13528
phenotype-13648,associate,phenotype-13631
phenotype-13648,associate,small_molecule-04898
phenotype-13648,associate,small_molecule-11285
phenotype-13648,cause,gene-01576
phenotype-13648,cause,gene-01659
phenotype-13648,cause,gene-04616
phenotype-13648,cause,gene-11171
phenotype-13648,cause,phenotype-03856
phenotype-13648,cause,phenotype-04708
phenotype-13648,cause,phenotype-05179
phenotype-13648,cause,phenotype-08098
phenotype-13648,cause,phenotype-09793
phenotype-13648,cause,phenotype-13254
phenotype-13648,cause,phenotype-13323
phenotype-13648,cause,small_molecule-35121
phenotype-13648,change,phenotype-04708
phenotype-13648,contain,disease-0181
phenotype-13648,contain,disease-0271
phenotype-13648,contain,disease-1250
phenotype-13648,contain,disease-2931
phenotype-13648,contain,phenotype-12684
phenotype-13648,contain,phenotype-13674
phenotype-13648,demonstr,gene-00723
phenotype-13648,demonstr,gene-05958
phenotype-13648,demonstr,phenotype-09983
phenotype-13648,detect,gene-03522
phenotype-13648,develop,phenotype-06474
phenotype-13648,develop,small_molecule-18664
phenotype-13648,differenti,phenotype-06984
phenotype-13648,differenti,protein-20524
phenotype-13648,expression,drug-13043
phenotype-13648,expression,gene-00778
phenotype-13648,expression,gene-00868
phenotype-13648,expression,gene-01659
phenotype-13648,expression,gene-01772
phenotype-13648,expression,gene-04970
phenotype-13648,expression,gene-05058
phenotype-13648,expression,gene-05659
phenotype-13648,expression,gene-05736
phenotype-13648,expression,gene-06997
phenotype-13648,expression,gene-08358
phenotype-13648,expression,gene-08814
phenotype-13648,expression,phenotype-04708
phenotype-13648,expression,protein-20524
phenotype-13648,expression,small_molecule-23834
phenotype-13648,found,phenotype-00847
phenotype-13648,found,phenotype-04720
phenotype-13648,found,protein-20524
phenotype-13648,found,small_molecule-52765
phenotype-13648,generate,gene-00791
phenotype-13648,generate,gene-06885
phenotype-13648,have,gene-03608
phenotype-13648,have,gene-05732
phenotype-13648,inhibit,drug-01093
phenotype-13648,inhibit,gene-00724
phenotype-13648,inhibit,small_molecule-37420
phenotype-13648,initi,phenotype-04708
phenotype-13648,marker,phenotype-12706
phenotype-13648,observe,disease-0271
phenotype-13648,observe,gene-00563
phenotype-13648,predict,phenotype-13323
phenotype-13648,produce,gene-02889
phenotype-13648,produce,phenotype-12917
phenotype-13648,production,gene-03608
phenotype-13648,reduce,drug-01093
phenotype-13648,reduce,drug-06094
phenotype-13648,reduce,gene-09449
phenotype-13648,reduce,gene-22398
phenotype-13648,reduce,gene-34116
phenotype-13648,reduce,phenotype-13102
phenotype-13648,regulate,gene-13601
phenotype-13648,show,drug-08277
phenotype-13648,show,gene-00163
phenotype-13648,show,gene-00922
phenotype-13648,show,gene-05459
phenotype-13648,show,gene-07320
phenotype-13648,show,phenotype-00344
phenotype-13648,show,phenotype-04198
phenotype-13648,show,phenotype-04708
phenotype-13648,show,phenotype-12768
phenotype-13648,show,phenotype-13666
phenotype-13648,treat,drug-00431
phenotype-13648,treat,drug-00749
phenotype-13648,treat,small_molecule-10228
phenotype-13648,treat,small_molecule-15055
phenotype-13648,treat,small_molecule-46254
phenotype-13654,cause,gene-31719
phenotype-13654,cause,phenotype-13266
phenotype-13654,cause,phenotype-13593
phenotype-13654,depend,gene-02938
phenotype-13654,inhibit,small_molecule-01131
phenotype-13666,associate,disease-4421
phenotype-13666,cause,phenotype-04722
phenotype-13666,cause,small_molecule-27940
phenotype-13666,change,small_molecule-11220
phenotype-13666,develop,disease-6731
phenotype-13666,expression,gene-00485
phenotype-13666,expression,gene-03604
phenotype-13666,expression,gene-05736
phenotype-13666,expression,gene-07040
phenotype-13666,found,phenotype-08911
phenotype-13666,mutate,gene-03118
phenotype-13666,occur,phenotype-05191
phenotype-13666,show,gene-05736
phenotype-13666,show,phenotype-02995
phenotype-13669,show,phenotype-06502
phenotype-13677,differenti,phenotype-04710
phenotype-13677,expression,drug-08041
phenotype-13677,expression,gene-00722
phenotype-13677,show,phenotype-12561
phenotype-13677,show,phenotype-12640
phenotype-13677,show,phenotype-13144
phenotype-13685,associate,phenotype-13043
phenotype-13685,risk,phenotype-04708
protein-01129,produce,phenotype-04730
protein-02186,activate,gene-03014
protein-02186,activate,gene-04424
protein-02186,associate,gene-01830
protein-02186,associate,phenotype-04708
protein-02186,cause,gene-03770
protein-02186,develop,phenotype-06474
protein-02186,enhance,gene-01006
protein-02186,expression,gene-04424
protein-02186,expression,phenotype-04708
protein-02186,found,phenotype-06463
protein-02186,increase,gene-06796
protein-02186,transloc,gene-01006
protein-02186,transloc,gene-01830
protein-02186,transloc,gene-03014
protein-02186,transloc,gene-04424
protein-02267,associate,phenotype-04708
protein-03250,show,gene-01106
protein-04891,differenti,phenotype-04708
protein-04891,expression,gene-10373
protein-04891,increase,gene-03297
protein-04891,increase,gene-03477
protein-04891,increase,gene-03627
protein-04891,increase,gene-04423
protein-04891,occur,phenotype-05253
protein-04891,regulate,phenotype-13666
protein-04891,require,phenotype-04708
protein-05890,regulate,phenotype-13666
protein-05969,inhibit,gene-01284
protein-07248,affect,phenotype-13666
protein-07436,treat,phenotype-04706
protein-08331,cause,gene-24204
protein-08331,enhance,phenotype-13648
protein-08331,inhibit,gene-24204
protein-09851,regulate,phenotype-13666
protein-09886,expression,phenotype-13323
protein-10144,cause,small_molecule-27940
protein-10761,inhibit,gene-00175
protein-10761,inhibit,gene-01683
protein-11293,regulate,phenotype-13666
protein-12151,cause,phenotype-13648
protein-12151,cause,small_molecule-36537
protein-13123,risk,phenotype-04708
protein-15226,identifi,gene-09012
protein-17319,risk,phenotype-13322
protein-18656,affect,phenotype-04427
protein-18656,affect,small_molecule-13815
protein-18930,regulate,small_molecule-35496
protein-18943,regulate,phenotype-04708
protein-19495,enhance,phenotype-13648
small_molecule-00519,have,phenotype-13648
small_molecule-00519,increase,phenotype-04318
small_molecule-00519,interact,phenotype-13322
small_molecule-00519,risk,phenotype-13685
small_molecule-00586,focus,phenotype-13322
small_molecule-00656,disrupt,phenotype-03528
small_molecule-00776,produce,phenotype-05254
small_molecule-00875,affect,phenotype-13648
small_molecule-00875,inhibit,phenotype-12705
small_molecule-00961,stimul,phenotype-12571
small_molecule-00974,focus,phenotype-13322
small_molecule-01096,affect,phenotype-05253
small_molecule-01096,treat,disease-0272
small_molecule-01096,treat,phenotype-13340
small_molecule-01211,inhibit,protein-04892
small_molecule-01258,increase,phenotype-13322
small_molecule-01917,studi,phenotype-04708
small_molecule-01920,treat,phenotype-04371
small_molecule-02402,associate,disease-0272
small_molecule-02455,inhibit,gene-01453
small_molecule-02461,treat,disease-5949
small_molecule-02641,associate,phenotype-06601
small_molecule-03157,show,phenotype-05246
small_molecule-03157,show,phenotype-13074
small_molecule-03220,demonstr,phenotype-13631
small_molecule-03598,feature,phenotype-13648
small_molecule-03617,inhibit,phenotype-04557
small_molecule-03690,affect,phenotype-06472
small_molecule-03917,contain,phenotype-12249
small_molecule-03970,marker,gene-05736
small_molecule-04162,provid,gene-03468
small_molecule-04643,associate,gene-12467
small_molecule-04776,associate,disease-0272
small_molecule-04822,activate,gene-00120
small_molecule-04822,activate,protein-02798
small_molecule-04921,associate,disease-0272
small_molecule-05662,associate,phenotype-04708
small_molecule-05662,cause,disease-0272
small_molecule-05662,cause,phenotype-04708
small_molecule-05662,reduce,phenotype-04708
small_molecule-05802,associate,gene-02935
small_molecule-05802,increase,disease-2931
small_molecule-05802,risk,gene-04384
small_molecule-05839,associate,phenotype-13322
small_molecule-06052,affect,phenotype-04708
small_molecule-06067,associate,phenotype-13323
small_molecule-06085,risk,disease-0270
small_molecule-06085,risk,phenotype-13323
small_molecule-06085,risk,phenotype-13528
small_molecule-06110,cause,small_molecule-02787
small_molecule-06110,cause,small_molecule-04318
small_molecule-06110,cause,small_molecule-04982
small_molecule-06236,focus,phenotype-13322
small_molecule-06275,associate,phenotype-03925
small_molecule-06275,associate,phenotype-06579
small_molecule-06275,associate,phenotype-10125
small_molecule-06275,associate,phenotype-13608
small_molecule-06275,depend,phenotype-06971
small_molecule-06322,have,phenotype-07332
small_molecule-06399,cause,phenotype-04723
small_molecule-06399,cause,phenotype-13340
small_molecule-06399,differenti,phenotype-04714
small_molecule-06529,cause,phenotype-13648
small_molecule-06540,associate,drug-02086
small_molecule-06540,associate,gene-03809
small_molecule-06540,associate,small_molecule-12945
small_molecule-06611,treat,phenotype-13405
small_molecule-06774,associate,phenotype-13648
small_molecule-06774,reduce,gene-24852
small_molecule-06782,treat,phenotype-13254
small_molecule-06845,production,phenotype-04708
small_molecule-07244,cause,phenotype-13648
small_molecule-07244,increase,phenotype-06461
small_molecule-07244,increase,phenotype-09985
small_molecule-07244,risk,phenotype-04708
small_molecule-07310,cause,phenotype-04964
small_molecule-07310,cause,phenotype-06791
small_molecule-07517,activate,phenotype-04706
small_molecule-07517,risk,phenotype-13221
small_molecule-07633,associate,disease-0272
small_molecule-07693,show,phenotype-04720
small_molecule-07836,associate,disease-0272
small_molecule-08014,cause,phenotype-04722
small_molecule-08079,affect,phenotype-04706
small_molecule-08079,affect,phenotype-13322
small_molecule-08079,risk,phenotype-04708
small_molecule-08749,identifi,phenotype-12706
small_molecule-08749,show,phenotype-07332
small_molecule-08854,develop,phenotype-04386
small_molecule-08854,develop,phenotype-10098
small_molecule-09150,found,drug-08193
small_molecule-09150,found,gene-02718
small_molecule-09152,cause,phenotype-12470
small_molecule-09152,expression,gene-09724
small_molecule-09152,reduce,phenotype-13648
small_molecule-09639,treat,phenotype-13648
small_molecule-09782,improve,phenotype-04708
small_molecule-09794,treat,small_molecule-07249
small_molecule-10103,activate,phenotype-04706
small_molecule-10228,show,disease-4897
small_molecule-10659,control,phenotype-13322
small_molecule-10659,differenti,phenotype-13322
small_molecule-10679,develop,phenotype-04708
small_molecule-11220,associate,disease-2931
small_molecule-11220,expression,phenotype-13648
small_molecule-11265,risk,disease-2005
small_molecule-11274,associate,phenotype-07292
small_molecule-11274,associate,phenotype-13631
small_molecule-11280,expression,gene-00360
small_molecule-11285,associate,phenotype-13648
small_molecule-11285,expression,gene-03876
small_molecule-11285,expression,gene-05999
small_molecule-11291,have,phenotype-13648
small_molecule-11291,show,phenotype-12711
small_molecule-11301,show,phenotype-03634
small_molecule-11310,contain,gene-00563
small_molecule-11323,affect,phenotype-04708
small_molecule-11323,analyz,small_molecule-11336
small_molecule-11444,associate,phenotype-04708
small_molecule-11444,associate,phenotype-13322
small_molecule-11583,activate,gene-18841
small_molecule-11583,associate,gene-25188
small_molecule-11583,associate,phenotype-13322
small_molecule-11583,detect,phenotype-13322
small_molecule-11583,expression,gene-03604
small_molecule-11583,expression,gene-03607
small_molecule-11583,expression,gene-03608
small_molecule-11583,expression,gene-03609
small_molecule-11583,expression,gene-03610
small_molecule-11583,expression,gene-27054
small_molecule-11583,expression,phenotype-13322
small_molecule-11587,observe,disease-0272
small_molecule-11685,activate,phenotype-12706
small_molecule-11685,activate,phenotype-13648
small_molecule-11685,detect,phenotype-04708
small_molecule-11685,marker,phenotype-04708
small_molecule-11972,show,phenotype-05246
small_molecule-11972,show,phenotype-13074
small_molecule-12014,show,phenotype-04711
small_molecule-12067,disrupt,small_molecule-19346
small_molecule-12067,produce,phenotype-04405
small_molecule-12190,associate,phenotype-13322
small_molecule-12198,marker,gene-02496
small_molecule-12240,treat,phenotype-06503
small_molecule-12327,treat,phenotype-13323
small_molecule-12442,associate,disease-0271
small_molecule-12442,associate,phenotype-04711
small_molecule-12442,detect,disease-0271
small_molecule-12442,prevent,disease-0271
small_molecule-12442,prevent,phenotype-04711
small_molecule-12442,reduce,disease-0271
small_molecule-12556,provid,phenotype-13648
small_molecule-12639,provid,disease-6731
small_molecule-12697,associate,phenotype-06456
small_molecule-12697,show,small_molecule-35140
small_molecule-12697,show,small_molecule-35496
small_molecule-12713,associate,gene-03118
small_molecule-12713,determin,gene-01659
small_molecule-12713,increase,gene-03118
small_molecule-12729,enhance,phenotype-05253
small_molecule-13069,cause,phenotype-04708
small_molecule-13264,treat,phenotype-04708
small_molecule-13681,affect,phenotype-04708
small_molecule-13681,detect,phenotype-04706
small_molecule-13681,produce,phenotype-13043
small_molecule-13681,use,disease-2160
small_molecule-14229,cause,phenotype-04708
small_molecule-14271,associate,phenotype-13648
small_molecule-14271,show,gene-02935
small_molecule-14388,associate,gene-03199
small_molecule-14699,treat,phenotype-06772
small_molecule-15376,associate,phenotype-04706
small_molecule-15376,associate,phenotype-13322
small_molecule-15377,increase,small_molecule-08347
small_molecule-15984,cause,phenotype-03856
small_molecule-15984,cause,phenotype-13310
small_molecule-15984,treat,phenotype-03856
small_molecule-16119,increase,phenotype-04712
small_molecule-16163,reduce,phenotype-05245
small_molecule-16586,depend,phenotype-05253
small_molecule-16742,found,phenotype-00344
small_molecule-17096,focus,phenotype-00366
small_molecule-17096,treat,phenotype-05187
small_molecule-17301,activate,phenotype-04708
small_molecule-17301,demonstr,phenotype-13631
small_molecule-17586,associate,phenotype-13648
small_molecule-17995,enhance,phenotype-03214
small_molecule-18424,affect,phenotype-13426
small_molecule-18424,associate,phenotype-05253
small_molecule-18424,associate,phenotype-08098
small_molecule-18424,associate,phenotype-08885
small_molecule-18424,associate,phenotype-13685
small_molecule-18424,identifi,phenotype-00243
small_molecule-18424,identifi,phenotype-06472
small_molecule-18424,identifi,phenotype-07771
small_molecule-18424,increase,phenotype-07714
small_molecule-18424,reduce,disease-5153
small_molecule-18424,reduce,phenotype-06472
small_molecule-18424,risk,phenotype-06463
small_molecule-18424,risk,phenotype-06978
small_molecule-18533,marker,phenotype-04708
small_molecule-18663,risk,phenotype-04706
small_molecule-18663,risk,phenotype-13426
small_molecule-18664,affect,phenotype-04708
small_molecule-18664,affect,phenotype-12684
small_molecule-18664,confer,phenotype-04562
